id,rating,review_text
1,4.5,"The blast ends a delusion,not just a bridge"
2,5,awesome movie one of the best William Holden movies out there good storyline
3,5,defently a must see movie
4,5,"If I have to write a review about why I gave it a 5 stars, means you know nothing about classics. Just watch it, TRUST ME."
5,5,Success in 2 hours and 41 minutes!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! In British English with American English subtitles!!!!!!!!!!!!!!!!!!!!!!!!!!
6,3.5,"We now know there are historical inaccuracies in the telling of this tale. But, for what it's worth a very good film in it's day."
7,5,Not much to say than that the bridge on the river Kwai is an absolute masterpiece in every aspect
8,4.5,"I though the ending was a little bit rushed, even with it's massive runtime, though fortunely that is the only problem on this otherwise masterpiece of a movie with absolutely amazing acting, sets, script and characters."
9,4,"Watched this for the first time last night and I can see why it was/is beloved by many, especially for it's time. Alec Guinness is superb, and it moves along quite well for a 2 hour and 40 minute film. The ending did muddy things for me a little. I actually thought the psychology of Nicholson (Guinness), and what he was doing FOR his men, and doing TO the Japanese was spot on thru the entire film. It felt uplifting, and the idea of demoralizing the enemy, through your own determination, willpower and competency really resonated with me. And while the ending wasn't unearned, as they foreshadow Nichols' pride, and have him talking about how we will be remembered, or what mark we leave on this world (paraphrasing), I feel like Nichols attempting to sabotage the demolition kind of chisels away at the foundation of the rest of the film. I think I would have rather just had Nichols witness the destruction of his bridge, and let Guinness act out the pain of realizing the necessary but nonetheless bittersweet nature of that moment."
10,5,A classic British war film. gotta love that col. boogey march.
11,5,The best war movie i've ever watched. A true masterpiece!
12,5,More timeless than I anticipated. Well acted and not jingoistic. Already a fan of William Holden but not looking for more movies directed by David lean.
13,5,Excellent drama with great acting!
14,4.5,"No movie has ever laid more bare the stark differences between the souls of Patriots and monarchists. A casual Patriot, who doesn’t even want to be there and lacks any training, not only saves the day, but effortlessly scores with any skirt that happens across his path. Meanwhile the monarchists, so adept at bootlicking, lose their humanity in constant deference to hereditary class structure. Weird, wild stuff."
15,5,"There will never be another movie that approaches this one in ambition and and grand scope. The screenplay, acting, location, setting, it's as if designed by providence. Just brilliant."
16,4.5,An absolute classic this one with an outstanding Alec Guinness.
17,5,"Hayakawa, Holden and Hawkins are all superb but it's the towering performance of Guinness which elevates this movie to classic status and guarantees its place in movie immortality. Once watched it's a film you will never forget."
18,5,An absolute classic Great cast full of stiff upper lip British
19,5,"Extremely well done, especially given this 1957 movie didn't have the benefits (?) of modern CGI and special effects. Great characters and great performances. A war picture without war, instead focusing on the men's motivations and morality. I hope they got the train in one take."
20,4,"Alec Guinness masterclass, control and command in every scene. The last 20 minutes is absolutely awesome. Drinking game where you drink every time they say ""good show"" would be rough."
21,4,a Great film that deconstructs myth of British stiff upper lip
22,5,Such a nice movie with lots of philosophical questioning
23,4.5,"An absolute classic, but I feel the first half of this movie is better than the second half."
24,4,"""The Bridge on the River Kwai"" is one of those films that's so good the film doesn't feel bogged down even with it's 2 hour and 40 minute run time. The ending results of the final scene with spectacular practical effects still looks fantastic even to this day and brilliant acting from the entire cast especially the great Alec Guinness makes the film the ultimate all time classic."
25,4,"""The Bridge on the River Kwai"" is one of those films that's so good the film doesn't feel bogged down even with it's 2 hour and 40 minute run time. The ending results of the final scene with spectacular practical effects still looks fantastic even to this day and brilliant acting from the entire cast especially the great Alec Guinness makes the film the ultimate all time classic."
26,5,"Powerful, Complex, Moving, and a unique narrative make this one of the best war movies of all time. Colonel Nicholson is one of my favorite characters off all time. This is truly like watching a Shakespeare Play unfold. The Plot is so complex and for a 1950's movie it is so ahead of its time. William Holden is masterful as well. Overall some of the best acting I have ever seen, Wonderful Soundtrack, Perfectly Paced and incredibly ambitious cinematography. The Editing is extremely well done as well."
