id,rating,review_text
1,3,"Phantom Thread is a slow but strangely relaxing film that rewards patience and a willingness to immerse yourself in its historical setting. I found it consistently interesting, especially because of the shifting dynamic between the three central characters and the themes of love, control, and dependency. The relationship between Reynolds and Alma feels both fascinating and unsettling, culminating in moments like the mushrooms that are equal parts weird and disturbing. Daniel Day-Lewis is excellent, though for me the quiet standout was Lesley Manville as his sister, who adds subtle strength to every scene. Reynolds is oddly sympathetic despite his controlling nature, while Alma comes across as far more calculating than she first appears. The music deserves special praise, as it adds enormously to the film’s emotional depth. The ending left me slightly disturbed, but in a way that lingers. Overall, a thoughtful, unsettling character study — not for everyone, but worth the patience."
2,4,"This is maybe a love story, but it's not a romance. Most critic reviews don't seem to have followed the story that was being told. Reynolds is not sexually interested in women. There are so many signs about this that missing it is inexcusable. He is a kind of fastidious control freak who grates on those around him with his penchant for putting his needs over theirs at all times. What he thinks he needs is control. What he really needs is another mother and a return to the feeling of helplessness and infinite care that he remembers from his childhood. She cares for him, he dresses her in beautiful clothes. None of his muses until ""Alma"" (maybe her full name could have been ""Alma Mater,"" for the critics in the cheap seats) are patient enough to coexist with him. Alma succeeds not because her patience is self-abnegation, but power. She can outlast a tantrum and can reduce a willful child to a state of total need. As I said, it's a love story, but not really a romance."
3,0.5,Just don't why this was made. It was unpleasant and unsatisfying. The only thing I like about it is the title.
4,3,"Intense character study of a passionate, successful, narcissistic and perfectionist craftsman and his struggles in relationships and the challenges of those that try to love him. Gripping drama mixed with at times excruciatingly slow, plodding story telling."
5,5,Brilliant acting and another home run by Daniel Day Lewis. Kept me guessing throughout the film.
6,5,"perfect film, perfect acting. makes me glad to be alive. this is perfection, this is what films are about. it has woven a fabric of life so detailed, so precise, as to lend a perception of the immensity of life and love, the heaviness of these bodies and these lives we lead. superb soundtrack. this film must be a testament to the efficacy of method acting, and to what can be done when a sensible director has a vision and a direction."
7,0.5,"AWFUL. Along with The Master, maybe the worst movie I've ever seen and a victim of fans obsequiousness that won't allow them to see how awful it actually is/was. I was a fan of PTA and will always have his early stuff- but this movie absolutely Sucked. I won't keep it or the Master, which was equally garbage."
8,4,"Especially loved the score. It's amazing what a marriage can do to people, and I must say that Reynolds had it coming, even if he didn't realize it. Yet so often that's the reality in life that people harm others without even knowing what they've done."
9,5,You can almost touch the intensity. One of my all favorite movies!
10,3.5,if you liked this you'd love Secretary
11,5,There’s nothing like this film that I’ve seen out there.
12,4,There are only a handful of actors that can hold you attention with merely their presence on the screen. Daniel Day Lewis is one such actor. This film is about a dressmaker in 1950's London. I can tell you that the story is great. The interactions of all the characters with Lewis makes them all better. He plays an obsessed man who cares only about what matters to him in all aspects of life. Most everyone that comes into contact with him must bend to his will or risk expulsion from his circle. You won't feel the length and the pacing is excellent. This is one of Thomas Paul Anderson's better outings. This one is a big go.
13,4,"An amazing romantic story from visionary writer/director PT Anderson and marvelous performances from Day-Lewis, Krieps, and Manville."
