id,rating,review_text
1,5,"This is my favorite musical of all time. The choreography, the singers, and numbers give me so many chills. Absolutely amazing. 100% recommend, 5 starts"
2,5,This is just amazing. There’s almost absolutely nothing wrong with it!
3,5,Lin-Manuel Miranda did a wonderful job translating the story of Alexander Hamilton into the Broadway show we know it as today. This show is historically accurate and full of great songs. I can honestly say that this musical did not throw away its shot.
4,4,nice to see all the views
5,5,Thought I wasn’t going to like it. Especially because it’s a long movie BUT I loved it.
6,0.5,"sorry, but musical theatre is for cult members with very few exceptions"
7,5,Gorgeous. Phenomenal. Hang it in the Louvre.
8,5,"Lin-Manuel Miranda is a lyrical genius, and the performance is incredible! The message of Hamilton will speak to generations to come."
9,4,Yeah. What else needs to be said about Hamilton. It's tremendous.
10,5,Loved it I even saw it in movie theaters must watch it
11,5,really enjoyed being a le to sing out and have fun with peers and even make new friends. Great movie!!
12,5,"This film has helped some of us who couldn’t go to see this show on broadway. The songs are catchy!! Excellent show and execution, you guys nailed it!!"
13,5,Always amazing every time I see it! 😍😍😍
14,5,"Lin-Manuel Miranda’s masterpiece. A modern musical classic that constantly hits, and has legitimately good storytelling rhythm behind its legendary music."
15,5,This musical is Absolute Cinema!
16,2,"I’ve attempted to watch Hamilton 3 times and I can never get through it. It’s just so boring to me. I think Lin Manuel Miranda is very creative and I generally like him but Hamilton is not something I like. Good, catchy songs but I just can’t get behind it."
17,4.5,"Honestly there is absolutly zero plot, but I rate it 4.5/5 stars because it offers excellent music and atmosphere. (I'm exaggerating aren't I?)"
18,5,"Hamilton is a brilliant masterpiece!! From the cast, to the clothes, to the music, to the lesson!! This one will live on!!"
19,0.5,"This is not a movie. This is a 160 minute long video of people singing and dancing about some Rando from American history. I don’t understand why people like watching people singing and dancing for 160 minutes. There’s zero plot zero story and zero character building it’s just singing and dancing. This is not like other musicals of I watched because this is all centered around singing and dancing well other musicals is centered around plotting story building character building and also singing and dancing however, this only focuses on singing and dancing."
20,5,I’ve only ever listened to the albums and seeing the play for the first time in theaters was insane. I fell in love with it even more. A bit insane that I never got into the actual recording until this one came out in theaters but I love it even more.
21,5,Loved it 10/10 would recommend having a showing like this again in the future
22,5,i love this so much!
23,5,The most amazing show and musical! Love everything about it!
24,5,"For me it was difficult to find a musical that didn't bore me as soon as it started, but since I heard Hamilton in 2020 it changed my whole perspective towards musicals, and literally it is THE BEST MUSICAL"
25,3.5,uhhhhhhhhhhhhhhhhhh I don't really like history so I don't know. It just might not be for me.
26,5,"Lin manual Miranda the man you are! Never seen any of your work that isn’t amazing! As a history lover Hamiltons story is fascinating and as a music lover, the lyrical story telling and beautiful music production makes this story even better. A must see if you like musicals"
27,5,Simply The Best Broadway Play Ever !!!
28,5,Lin is a genius. New favorite musical.
29,4.5,Probably the most unique musical I've ever seen. Lin-Manuel has seriously impressive storytelling ability through only song.
30,5,Best thing I’ve ever watched in theater.
31,5,Big fan wanted to watch it on the big screen. I love it.
32,5,I watched this to finally get the hype. I do now get the hype and I blast the soundtrack regularly
33,5,A history lesson that you will remember! Delightful!
34,5,"It was such an amazing experience. We had seen pieces before but to have it all in one spot and larger than life, just great!"
35,5,"Amazing as expected, Lin can do no wrong!"
36,5,Amazing production. Music and choreography were superb. Ready to see it again
37,5,Not a fan of the rap style music . Story was excellent and emotional ! Costumes terrific
38,4,Everything is better on the big screen.
39,5,"Seeing Hamilton was an amazing experience, I would love to go again!"
40,5,"If you love music, beat, humor, dance, & creativity this is the movie for you. I sang & moved to the beat the entire movie. LOVED IT!! THANK YOU for bringing it to the movies!!! The interviews were awesome!!!"
41,5,This is probably the funniest Broadway show in existence.
42,5,"I am a fan of musicals and this is probably the best one. The only musical about US History and Politics. I may be a child, but that is what I like. Lin Manuel Miranda just cooked on this."
43,5,"A person could set a camera to take in the entire stage and let the play so on! The result would be pretty close to attending the live performance and sitting near the camera. You could claim ""I saw Hamilton!"". This crew went above and beyond - more like letting you ""experience"" Hamilton, from one side to the other, from afar and close up, from above! And nothing random about how they set all of those cameras, all very intuitive. Oscar for cinematography!"
44,5,"Excellent singing, dancing and choregraphy"
45,5,Everyone should see this at least once in their life.
46,5,Great from beginning to end
47,5,So inspirational. Loved every minute of it!
48,5,"I LOVED THIS MOVIE!!! *you will have a cry* PHENOMENAL ACTORS, ALL THE LOVE TO THE OG CASTTT!!! ITS THE BESTTTTT"
49,5,"It was FABULOUS!!! What an amazing performance, especially by the original cast!! Highly recommend!!"
50,5,Watching this show on the big screen is next best thing to seeing it live. LOVE IT!
