id,rating,review_text
1,3.5,"Combining Shakespearean tragedy and Kurosawa’s signature scope with color palette strengthens this cultural adaptation debatably as one of the best in performative artistic ranges, though wounded by its undistinguishably characterized slow pacing albeit the expressive study and the tasteless graphical violence that overdid the nevertheless impressive vision. (B)"
2,5,Exceptional epic story
3,5,One of the best movies ever made!!
4,5,An absolute masterpiece. Every frame is a piece of art.
5,4.5,"Reeeeeeeally long, but outstanding. Breathtaking visuals and cinematography!"
6,5,"Stunning performances and cinematography. An absolute epic, every frame beautifully composed with a level and scale of background details that blew me away with every new scene. Arguably Kurosawa's best."
7,1.5,"Filme bacaninha, o roteiro é maisoumenos, as cenas são bacaninhas, a história é mais ou menos, o elenco é fraco, e ninguém ajuda a melhorar o filme, os personagens são fracos, e o filme deveria ter cenas bem melhores e relevantes, e as cenas da batalha salvaram o filme, com tudo isso, eu até recomendo esse filme."
8,5,"there's kind of just no denying how utterly breathtaking this film is. my first kurosawa, and what an amazing first it is to start off with."
9,5,Akira Kurosawas brilliant direction makes this retelling of King Lear one of the best films made in the 80s!
10,5,Great film as I have seen it before but never on a large screen before. Unfortunately we only saw half the film today as the power went out to the theater
11,5,A cinematic masterpiece.
12,3,Clearly a revolutionary step in Japanese cinema with its massive scale & set design. It looks really great with eye popping colors. All the technical aspects are ahead of its time. Yet it’s painfully slow paced & hard to engage with the dense plot.
13,3,I know brother Roger Ebert loved this movie but I just didn't get it. I thought everyone over acted and the film to long. The battle scenes are impressive though and the film is stunning to look at.
14,5,"The best of Japanese cinema in 2 hours and 40 minutes!!!!!!!!!!!!!!!!!!!!!! The USA grossed over $342,100.00!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Dubbed and subtitled in worldwide studios!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
15,3,"""Ran"" is Kurosawa's version of Shakespeare's ""King Lear"". Now, Shakespeare wrote a lot of great plays, but not many would call ""King Lear"" his best play. Likewise, Kurosawa directed a lot of great films, but not many would call ""Ran"" his best movie. The visuals are all on point. The cinematography, the colors, the sweeping landscapes and action scenes are all beautiful. Above all, Kurosawa can still artfully frame and block a shot. The problem with the film comes from the characters. Every character is in some deranged state of mind. Everyone is crazy, insane, mad or some combination of the three."
16,4.5,"Nothing like the old days. The scale of the production and film length. Real horses and massive amount of extras. Like it's title. The story line becomes chaos. That ending, poor kid ..."
17,3.5,Sprawling- albeit slow moving- work of art with absolutely stunning cinematography and intense performances.
18,4.5,Kurosawa’s second adaptation of an Shakespeare classic and his last masterpiece is a grand epic that should be watched by fans of the Japanese auteur
19,4.5,A dark masterpiece that shows the extent of war’s horror and the depravity of mankind.
20,5,Masterpiece. Impossible to forget. Best production and costume design in cinema history. Makes modern day CGI fest look like slop. Film of this caliber will never be made again.
21,4.5,In the same breath one of the most beautiful and bleak spectacles ever filmed. Kurosawa once again gives evidence for being one of the all-time masters of the art.
22,5,Very well done and moving.
23,4,"From the story full of meaning to the wonderful landscapes along with the colors and epic costume design, makes ‘Ran' an enjoyable film to watch until these days."
24,4,"Ran is epic storytelling with breathtaking cinematography. While its runtime may be daunting for some, the overall experience is richly rewarding."
