id,rating,review_text
1,4,Roma stands out for its breathtaking black and white cinematography. However the story moves slowly and may not appeal to everyone. Despite that it offers strong emotional depth. Furthermore it turns everyday moments into powerful scenes I rate it definitely as FRESH
2,5,"unforgettable, historical, moving."
3,0.5,"Cuarón thinks he has written an elegy for a Mexico that crumbled in our hands, but the reality is that he has written emotional pornography for the upper-middle class with his social-class documentary, featuring a black-and-white beauty that almost justifies Cleo’s exploitation in her object-like relationship with her 'patroncitos' (little masters). The only thing that could have saved it was if he had given us the dialectics of that Halconazo, but what we got instead was a gaze from the rooftop of Cuarón’s privilege. It is simply trash, bourgeois nostalgia that ends with a hug on the beach for lack of being able to put on chains."
4,5,"A visceral portrait of human tragedy, rendered through a deeply sensitive lens. / Retrato visceral da tragédia humana, elaborado por uma ótica profundamente sensível."
5,5,Heartbreaking beautiful movie.
6,1.5,"So boring. Yes, cool cinematics and I love the history, but like watching paint dry 90% of the time."
7,0.5,All the thrills of watching paint dry and grass grow
8,5,If you wanna understand Mexico in a better way this puts you into perspective
9,5,Success in 2.25 hours. Winner of 2019 Academy Award for Best Director (Alfonso Cuarón).
10,5,"Me impresiona la forma en que esta película me hipnotiza y no puedo dejar de verla, cada vez que la veo me gusta más y más. El Borras es un cagón de primera."
11,4,"Rewatched it for the second time and liked it a whole lot more than how I remembered it when it first came out. This is the most visually stunning black and white film I have ever seen. The cinematography was top notch. It is a semi-biopic which makes it much more authentic and genuine. Some scenes are just bizarre but in a good comedic sort of way, which helps balance the unfortunate events surrounding the main protagonist Cleo. Fantastic movie and the Oscars are well deserved."
12,1,This movie was so incredibly boring. It was like watching paint dry but worse because we had to watch someone sweep a driveway for what felt like 15 minutes.
13,4,Intense! Pushing all kinds of emotions. Unusual! Nothing you have ever seen before. Amazing! The movie unfolds more and more in time and keeps on giving. Rich! Touching on a multiverse of human issues. Contradictions! Partly over the top (but what movie isn't?) Unfortunately! The camerawork is omnipresent and may pull you back to your own sofa from time to time.
14,5,"Beautifully staged on the 70s Mexico, ""Roma"" stands as a real life tale of love, friendship and nostalgia. Alfonso Cuaron isn't just telling a story: he's describing life itself through impressive cinematic sequences."
