id,rating,review_text
1,5,"Your Name is without doubt one of the best anime’s ever made. I didn’t understand why this movie was so popular when I first watched it because the story was extremely confusing, but after watching it a second time… This movie made me tear up. Not only is it about saving one specific life, but it’s also about saving hundreds of other lives. The visuals I think are one of the best I’ve ever seen, the characters and their relationships with each other is spectacular, this movie does a really good job at explaining it’s story. Absolutely must see, it’s a masterpiece and up there with A Silent Voice."
2,5,"Una película que tienes que ver al menos una vez en la vida, hermosa, no diré más"
3,5,Beautiful love story and the sound track was great.
4,5,"Honestly a great movie, with a great idea. <3"
5,5,"(SPOILER) The film has two protagonists, Mitsuha and Taki. Mitsuha is a 17-year-old girl who lives in a rural town called Itomori. She is part of her family's altar and participates in all the ancient traditions of being an altar master along with her younger sister. A girl doesn't like her hometown, so she wishes that in her next life she will be a pretty boy from Tokyo (whatever happens later). Taki is a 17-year-old high school student from Tokyo. The two begin to swap bodies several times, however, they think it is just a dream. This opinion changes after family and friends say they are getting weird, which makes them start writing notes to each other. One day the exchanges stop causing Taki's curiosity about the reason, motivating him to look into the town of Mitsuha, which leads him to a terrible discovery, which motivates him to go deeper into his research. We really liked the film because its universe attracts us into itself and brings us a whirlwind of emotions, the story full of twists and turns makes our hearts flutter, creates theories and makes us fall in love with the story, its characters enter a romance full of of unforgettable moments with an almost impossible relationship. A simply perfect and unforgettable film."
6,5,I have never felt like this before after watching a movie.
7,5,"This was probably 1 of the best or best anime movies I have seen. The art was riveting and compelling, with a fantastic story to go with it."
8,4.5,"Amazing, beautiful, sad, happy, funny, powerful, and every other adjective you can think of. There's so much to love here, but let's start with the animation. Simply put, it's probably the most flawless 2D animation I've ever seen. The details and colors are simply breathtaking. I couldn't believe the emotions coming through the characters simply from the details on their faces. But animation is nothing without a good story, and thankfully, this movie excels in both departments. It's not often that my partner and I will sit through an entire movie and barely exchange a word because we're just glued to what's happening on the screen. It's got twists and fakeouts aplenty to swing you through the widest range of emotions you can imagine. I took half a star because it's too horny with its underage characters. Not sorry. Now go watch this movie."
9,5,Best anime movie easily
10,3.5,"Undeniably stellar visuals and a culturally-inspired premise are just enough to distinguish this anime from the crowd, but confusing editing and its hard-to-love moments of objectification keep it from my top picks."
11,5,The best romantic anime I've ever seen <3
12,5,"Your name, is one of the best animated films I've seen, Disney should take notes. Not only are the time lapses, environment art and art style all beautiful works of art and animation but the music and sound ties in so perfectly with it swelling in the correct areas and having the right feel for the moment. The story follows two teens into young adults, with a magical romance story dusted on top for a nice sweet treat. Honestly it's so refreshing to see a film that dosnt follow a kid or something and whilst watching you find yourself actually thinking I hope this gamble pays off and getting immersed in the moments. In terms of animation it's top grade, story telling might not be to everyone's tastes but over all I'd say this work of art far out shines many other animated films of the year of it's release."
13,5,Best movie ive watched
14,3.5,"The animation is beautiful, but it is very adolescent."
15,3,"Filme visualmente belo, porém por envolver lapsos temporais deixa pontos confusos ou no mínimo, mal explicados. É bom mas podia ser melhor."
16,4.5,I love this movie! Give it a watch you wont regret it!
17,4.5,Interesting story to catch people feelings. Make this a great Japanese animation of all time.
18,5,"Gran Película. Tiene una excelente historia, personajes carismáticos y una gran animación y banda sonora. Te atrapa desde el inicio hasta el final."
19,5,A lovely movie that plays with your expectations and surprises you in the next of ways. Really satisfying.
20,5,"Una de las cosas que siempre asombra la animación japonesa es su habilidad de contar historias fascinantes con una extraordinaria animación. Kimi No Na Wa es una maravillosa obra maestra con una divertida y emotiva historia entre dos jóvenes que ni se conocen, pero tienen un fuerte nexo. La comedia es muy sutil y el argumento llega a ser bastante profundo como suele ser siempre en estas producciones japonesas. La animación es bastante hermosa, con un excelente balance de dibujos 2D y animación digital. En aspecto visual es claramente una obra de arte y los diseños de los personajes también son admirables. Kimi No Na Wa es definitivamente una de las mejores películas animadas de la historia y una joya de la animación japonesa. Mi calificación final para esta película es un 10/10."
21,5,"This movie is absolutely beautiful, highly recommend giving it a watch."
22,5,"A truly INCREDIBLE movie! One of the best films ever made! Incredible music, story, acting, animation, etc. Makoto Shinkai is a truly talented man! This is one of the best movies ever made! RADWIMPS did phenomenal with the music. Everything about the film is fantastic! COULD NOT RECOMMEND MORE!!! 11 STARS OUT OF 10! Note: This review is for the original Japanese dub. The English acting and rewrites for the English script are bearable at best and horribly awful at worst. That version of the film is not the way to watch, as it takes a whole lot of good from the film."
23,4,"""就连我自己也说不清楚那个时候让我那么在意的究竟是什么，我又没有什么认识的人在那个小镇。""""现在已经不存在的小镇景色，为什么会让我如此魂牵梦绕呢。""人与人之间的联系，跨越时空相连、于逢魔时刻显现，将世界转向另一个轨道。在知晓了本片对东日本大地震的隐喻后，这一切愈发令人动容。"
24,4.5,"The visuals are breathtaking. Although it's not a new story and a lot of those tropes have been used many times, this film still lets you feel all the emotions."
25,5,好棒的电影。画面、音乐、剧情都是非常顶尖。把爱情、理想、科幻如此完美的糅合在一起。这是现在这个时代关于爱情的一个艺术品。
26,5,Outstanding take on a well known movie freaky Friday. It will have you laugh and bring you to the edge of your seat with a twist and turn that are unexpected.
27,5,Awesome complex story. Of course Hollywood is making a live adaptation concerning a Native American girl and a city boy.
28,5,It shall stood the test of time. A timeless story that rocked you to the core.
29,5,"""Kimi no na wa"", ""Your name"" you should watch it!"
30,5,Oh 😲 my 🥺 GOSH! 😭 I see why it was the highest grossing film in Japan in 2016! 😭🥰 Absolutely LOVED IT and was definitely wiping away tears by the end! 😭
31,5,"The characters are so lovable and the animation is so beautiful, it's hard not to love Your Name. This is definitely a movie I wish I could go back and watch for the first time all over again."
32,5,I'm a big fan of your name😀
33,5,Made me rearrange my top 10 movies ever. Well done Makoto Shinkai well done. A spectacular story and audiovisual experience. The Spirited Away of this decade
34,5,Beautiful animation and beautiful story!!
