id,rating,review_text
1,5,Artistic and well done. I wish the translation/subtitles were done for the phone texts consistently.
2,5,It reminds me of a feeling that I'd forgotten for a long time. It was such a unique and fascinating experience.
3,5,"It's one of those movies that you must patiently wait to unfold. It doesn't deliver a huge plot-twist that catches you off guard; rather, it builds on a paradoxical romantic relationship and shows to what extreme lengths true love can drive someone."
4,1.5,"Went into this movie with low expectations and they were met with flying colors. This move is filled with so many outrageous premises. For example, a guy falls to his death rock climbing a treacherous cliff base and his wife becomes the suspect. The only way to reach to top of this high bluff is to climb it with climbing gear and have knowledge of rock climbing. Yet victims wife has to leave her place of work, hike to the bluff, have climbing gear with her, then climb the treacherous cliff base, push her husband off the cliff base, and then climb down and get back to work? Absolutenly absurd; then entire movie is like this: convuluted and filled with plot conviences. The detective procedural aspect of this movie along with the romance element were poorly concieved and executed. The ending was absolutely baffling, probably intended to invoke profound sorrow and I just didn't care."
5,1,the usual typical awful s korean mumbo jumbo chaotically incoherent trash masquerading as a film.
6,5,"It’s one of those films that leaves you in disbelief as you walk out of the theater, wondering how what you just saw is even possible. It blends romance, crime, suspense, and tragedy, all under masterful direction, brilliant framing, and flawless editing. It’s cinematic perfection. one of the greatest films ever made."
7,0.5,Absolute dogshit. A really hard watch. So many explanations skipped...
8,3,"I’m still not sure what to make of this one. I get it, but I feel like I’m missing something. The editing is pretty strange; it jumps around a lot and has this non-literal approach to visual storytelling. Not sure if that's intentional or if I'm just not picking up on something. The main actress’ lines feels a little off, but I can’t tell if that’s because her character isn’t meant to be fluent in Korean, or if it’s bad translation in the subtitles, or if it’s just part of the film’s weird vibe. Either way, her odd grammar choices kind of add to the sense of disconnection. It's sounds like a small thing but has a pretty consistent effect. Going in, knowing this is the same director as Oldboy, I was expecting something with more intensity, more of a blow-your-mind ending. It didn’t quite hit those notes, but it was still kind of cool, even if I'm not really sure how much I actually liked it."
9,4,"The story is actually quite simple. But what the film does with it invites repeated viewings. The production is so playful, intricately intertwining the emotions of the two main characters and the complex world surrounding them. It's one of those films you'll want to watch again as soon as the credits roll."
10,0.5,"I try to keep an open mind with foreign cinema, but unfortunately most of it is rubbish, with the odd exceptions. This is one of the rubbish ones. The story is weak and poorly told, as is the pacing and editing, and screenplay. It's also overlong at over two hours, and because of the bad pacing, it felt even longer. A pretentious, barely coherent, boringly long snooze-fest mess of a movie. Avoid."
11,3.5,"In this heartbreaking romantic thriller from South Korea, a married investigator who is looking into a man's death develops feelings for his widow. The film's investigation premise and the two souls' unspoken sentiments of passion and love are both very lengthy. For those who enjoy both romance and crime films, it will be entertaining."
12,4,Being a man before the police and husband. Who's gonna blame him?
