id,rating,review_text
1,5,This movie had me hooked the whole time
2,5,A continuation of Sony’s magnum opus that is also 1000000/10. My favourite character HAS to me Miguel o hara OR spider punk
3,5,"I normally don't like the tired multiverse plot, but this one works. The music is so cool."
4,5,"This is the only web of Films I feel as though I'm personally connected with not even just being Black or anything, but genuinely in how much it relates to the coming of age nowadays. Even moreso that me and Miles were the exact same ages in both films, part of me kind of hopes Miles figures it all out, cause I genuinely see myself in him so much, the taste in music in the first film and the change in tone of the second really making you feel and understand what weight being a teenager has both in expectations a constantly changing reality hormones and all that other nonsense. I adore how perceptive the Cinematics have been so far and can't wait for the finale. -BrklynSpdr"
5,5,"It tells a story that is very relatable to me, the way he's betrayed by someone he likes and or loves a friend, and he can't let his emotions out due to what he thinks his friends and family will think, and how he has to find himself and he is douted 24/7 and called a mistake. 10/10 critically and for casual moviegoers."
6,5,It changes everything…Excited for the 3rd
7,2.5,"Me gusta este nuevo Spider-Man pero la parte cómica es lo que aun no me termina de gustar. Hay momentos para cada cosa pero aquí se pasan, ahora el final es algo que me deja con la intriga y quiero la siguiente parte."
8,5,okay so for starters i already loved gwen BUT ALL THE NEW PEOPLE???? AND MILES FROM 42??? i also almost cried like four times this was so good
9,5,Mwah to everything in this film.
10,5,Not often you find a sequel to a masterpiece truly live up to the original
11,4.5,"it was a masterpiece. I went through so many emotions in such a short time, and it even gave me goosebumps."
12,5,"Movie was amazing, one of my fav animated movies of all time, to see a multiverse of all the different spiderman variants was awesome and broke the mold of what people perceived that spiderman story should be. It i definitely a movie I can watch over and over again and appreciate the art and details of the movie."
13,4.5,"It took me way too long to finally watch this, and yeah—it’s a banger. The animation in the Spider-Verse movies is incredible, a total visual treat. On top of that, it’s just a really well-made film. The jokes are clever, the emotional moments actually landed for me, and I’m already counting down the days until the final movie. All in all, Spider-Man: Across the Spider-Verse isn’t just a great Spider-Man movie—it’s one of the best animated movies of all time."
14,5,Best Animation Movie ive seen in a while DEF RECOMMEND
15,5,So a good app put do this whorl
16,5,This one is better than the first
