id,rating,review_text
1,5,There is a reason this film is considered the greatest SEQUEL ever made. The Godfather Part II returns to the world of Michael Corlene as an EPIC Prequal-Sequel story that tells the origins of how Don Vito Corleone came to power as well as the consequences for Michael Corleone's life choices. This Epic movie delivers a Historic twist to cinema that has been felt through the decades.
2,2.5,"When the movie tells the story of a young Vito Corleone, it's great. The rest of the movie isn't."
3,5,Outstanding! Loved It!
4,1,self-consciously pretentious and bloated
5,5,One of cinema's best movies ever made!
6,5,Great Film! Even better on the Big Screen🫡
7,3,"Still somewhat boring compared to the first, but it has a pizzazz with the New York environment and story of immigration. Hyman Roth is interesting as a character"
8,5,loved to be able to see this in the theater.
9,4.5,It was a great movie Al pacino’s acting career as scarcely amazing in this film. When Kay said she murdered the baby absolute chills. But I still slightly liked the first one more.
10,5,"Simply magnificent. It has always been in my top three favourite films ever. The Godfather itself was a brilliant film. As both prequel and sequel, Godfather II makes the combination of the two epic, and a masterpiece."
11,5,This was a very pure cinematic sculpture and finding sequel story.
12,3.5,"Simply a very well-made sequel to a masterful movie. Michael and Vito's stories intertwine cleverly, but it feels like Coppola and Puzo are making what they can with the leftovers of Puzo's novel not adapted in the first film (Vito's story). The performances are great, the script, for the most part, is great, the cinematography is great. It is too long, sometimes meandering: an argument I surprisingly didn't hold with the first film. I don't like to put them in direct comparison with each other, because they are different films with different directions, but I have to say that I personally do not agree with the statement that this film surpasses the first, or that it is more thematically complex/mature or complex at all from the first film. It seems a lot of compliments towards this film, most deserved in great respect, seem to go towards the detriment of its predecessor---but that is rather separate from my review."
13,5,"Perfect, the subplot of how to pass the position to the new king. Just like in real life Marlon Brando did with Robert DeNiro, perfectly told."
14,4.5,One of the all time greats!
15,5,Difficult to pick between Part I and Part II. Both are masterpieces.
16,3,"The Godfather Part II is one of those films that many people label a masterpiece, but that reputation does not guarantee it will resonate with everyone. Despite its ambition and prestige, the movie can feel emotionally distant and overly slow, making the experience less impactful than its status suggests. From a technical perspective, the film is undeniably well crafted. The direction is controlled, the cinematography is striking, the score is memorable, and the performances are strong. Al Pacino delivers a powerful and committed performance, and Coppola’s familiar structure is clearly present, opening sequences, ceremonial moments, a gradual buildup, and an eventual descent into violence. Everything is assembled with care and precision."
17,4,"Epic Scope, Uneasy Balance The Godfather Part II is ambitious, but contradictory in form. Despite its long running time, many plot lines seem abbreviated, giving the film the feeling of being both overly long and yet incomplete. The heavy use of Italian makes sense in terms of content, but it significantly impedes the flow of viewing. On a positive note, the pacing and structure have been improved compared to the first part, and the acting performances are more subtle. Nevertheless, the impression remains of a film that needed more narrative space than the medium allows."
18,3.5,Bien pero sigo sin ver por que es una obra maestra. Casi qu eme gustó más l aprimera
19,5,One of the Best classical Crime films and it garnered numerous Oscars including Best Picture. I love it.
