id,author,date,user_rating,review_title,review_text
1,gleslie-53203,N/A,9,One of the greatest,"Personally The Third Man is the best film ever, but this is up there. As innovative as Citizen Kane was, I'm gonna put this one ahead of it.But in one way this film beats all others - the dialogue. Yes, the cinematography is great, the acting is second to none, but how many eternal lines of dialogue came from this? 'Here's looking at you, kid,' 'This is the beginning of a beautiful friendship,' 'We'll always have Paris,' 'Round up the usual suspects,' 'The problems of three little people don't amount to a hill of beans in this crazy world,' 'I'm shocked to find out that gambling is going on,' 'Of all the gin joints in all the towns in all the world, she walks into mine'.As much as I prefer a happy ending, I'm gonna go ahead and say the ending felt perfect. It had to go that way. I think I'll end by saying Humphrey Bogart just might be the most watchable actor in cinematic history."
2,Xstal,N/A,9,Rick the Kasbah...,"There's a bar is Casablanca called Rick's Café, it attracts the kind of crowd that's gone astray, people looking for escape, in a world knocked out of shape, Victor Laszlo, Ilsa Lund, have found their way. They're in search of documents to help them flee, from a war that's left so many refugee, in the gin joint ties rebind, as past loves are realigned, a pianist opens doors with a lost key. The owner of the bar is compromised, as he looks into the past at eyes that lied, a mercenary of sorts, takes advantage of imports, sneering, cynical, contemptuous and quite snide. It's a world that's built around a roulette table, where rewards can be significant, substantial, but the costs can be severe, without Américain Rick Blaine's ear, in this legendary and quite fabulous forties fable."
3,namannavineet,N/A,9,I think this is a start of a great friendship...,"I think Casablanca will start a great friendship between me and the classic movies!!!
Casablanca, an amazing story on friendship love and patriotism is one of the best movies I've seen. Magnificent as always , Humphrey Bogart played Rick a saloon owner in Casablanca , an unoccupied region in France during the WW2. His ex lover Ilsa now wife to Victor Lazlo an escaped prisoner of the Nazis come to the saloon owned by Rick in fortuity. With no other choice but to seek help from her ex lover Ilsa tries to persuade Rick to help Victor escape the german to America.
I was infatuated by the performance of Ingrid Bergman who plays Ilsa. She was an absolute peach with her amazing yet painful dialogues.
Casablanca will always be a monumental work in the history of the cinemas."
4,Jaymay,N/A,10,HOW TO WATCH THIS MOVIE,"There are literally hundreds of comments about this movie on IMDB.  Many of them exhort its greatness.  I don't disagree with them.But I'd like to add a suggestion to those of you out there who haven't seen this film.  I'd like to tell you HOW to watch it.The people who made this movie didn't think they were producing a masterpiece. Bergman left the shoot disgusted.  The screenwriters were on salary for Warners, writing half a dozen movies a year, and this was just one more.  Bogie was punching the clock in the middle of a workhorse career.So as an audience member, you can't sit down expecting gilded greatness.Don't have a Casablaca party.  Don't watch it on your first date, hoping it will lend that ""Romantic Touch.""  Don't watch it as part of your ""I need to watch the Best 10 movies of all time"" Film School project.Buy this movie on DVD.  Have it at the ready.  And then, one Friday night, when your plans fall through and you find it's 10:30pm and there's nothing on TV that's any good, open a six pack of beer, or pour yourself some wine, and watch this movie in a darkened room.The characters in Casablanca are absolutely devoid of sentimentalism.  Every one of them sees the world without a hint of rose color in their lenses.  As Rick says, ""Three little people don't amount to a hill of beans in this big old world.""  If you're in a mood where you understand what he's saying, watch this movie and it will transport you.There is no single movie that deserves to be called the best movie of all time.  Because movies, when all is said and done, don't amount to a hill of beans.  They are meant to entertain us, not for us to worship THEM.But no movie has ever known this fact like Casablanca.If you watch Casablance this way, with no expectations, with no ""hype,"" you might catch 10 percent of its greatness on one viewing.  And that will be enough to start you on your way.Happy viewing, kid."
5,Dockelektro,N/A,10,Now I finally know why this one is one of the best,"Probably the most legendary movie of all time, I finally got to see it, it was a great hole in my movie-viewing history. And finally I got to understand why a classic movie like this has made its mark in history. The intricate political plot comes first, and sets the movie on a melting pot of the second world war, where everyone hopes and dies for an opportunity to reach the USA via Lisbon. This would provide sufficient material for hundreds of movies, but enter Humphrey Bogart, Ingrid Bergman, magnificent cinematography, role model storytelling, a perfect supporting cast, some of the best dialogue ever commited to celluloid and Dooley Wilson singing THAT song, and history was made. More than 60 years of jaw-drops are sufficient to give the sceptics a good reason to make them understand that this is probably the greatest classic movie of all times, and one of the best ever made in the past, present and future."
6,ElMaruecan82,N/A,10,"We'll always have ""Casablanca"" ...","10/10We'll always have ""Casablanca"" ...Spoiler"
7,kdryan,N/A,10,A masterwork for all time...,"There is a scene about halfway through the movie Casablanca that has become commonly known as 'The Battle of the Anthems' throughout the film's long history. A group of German soldiers has come into Rick's Café American and are drunkenly singing the German National Anthem at the top of their voice. Victor Lazlo, the leader of the French Resistance, cannot stand this act and while the rest of the club stares appalled at the Germans, Lazlo orders the band to play 'Le Marseilles (sic?)' the French National Anthem. With a nod from Rick, the band begins playing, with Victor singing at the top of HIS voice. This in turn, inspires the whole club to begin singing and the Germans are forced to surrender and sit down at their table, humbled by the crowd's dedication. This scene is a turning point in the movie, for reasons that I leave to you to discover.As I watched this movie again tonight for what must be the 100th time, I noticed there was a much smaller scene wrapped inside the bigger scene that, unless you look for it, you may never notice. Yvonne, a minor character who is hurt by Rick emotionally, falls into the company of a German soldier. In a land occupied by the Germans, but populated by the French, this is an unforgivable sin. She comes into the bar desperately seeking happiness in the club's wine, song, and gambling. Later, as the Germans begin singing we catch a glimpse of Yvonne sitting dejectedly at a table alone and in this brief glimpse, it is conveyed that she has discovered that this is not her path to fulfillment and she has no idea where to go from there. As the singing progresses, we see Yvonne slowly become inspired by Lazlo's act of defiance and by the end of the song, tears streaming down her face, she is singing at the top of her voice too. She has found her redemption. She has found something that will make her life never the same again from that point on.Basically, this is Casablanca in a nutshell. On the surface, you may see it as a romance, or as a story of intrigue, but that is only partially correct.The thing that makes Casablanca great is that it speaks to that place in each of us that seeks some kind of inspiration or redemption. On some level, every character in the story receives the same kind of catharsis and their lives are irrevocably changed. Rick's is the most obvious in that he learns to live again, instead of hiding from a lost love. He is reminded that there are things in the world more noble and important than he is and he wants to be a part of them. Louis, the scoundrel, gets his redemption by seeing the sacrifice Rick makes and is inspired to choose a side, where he had maintained careful neutrality. The stoic Lazlo gets his redemption by being shown that while thousands may need him to be a hero, there is someone he can rely upon when he needs inspiration in the form of his wife, who was ready to sacrifice her happiness for the chance that he would go on living. Even Ferrai, the local organized crime leader gets a measure of redemption by pointing Ilsa and Lazlo to Rick as a source of escape even though there is nothing in it for him.This is the beauty of this movie. Every time I see it (and I have seen it a lot) it never fails that I see some subtle nuance that I have never seen before. Considering that the director would put that much meaning into what is basically a throw away moment (not the entire scene, but Yvonne's portion) speaks bundles about the quality of the film. My wife and I watched this movie on our first date, and since that first time over 12 years ago, it has grown to be, in my mind, the greatest movie ever made."
8,gigan-92,N/A,10,"""It seems destiny has taken a hand.""","This film is a monumental piece of film history. I can honestly it might just be one of the best movies of all time. If anything, you have to acknowledge the writing. Almost every single line of dialogue in the film is a household terminology to this day, most people paying tribute to the film without even knowing it. That's why I wanted to use a less popular quote for the title, and it has its own meanings within the film. Another joy of the film is composer Max Steiner; yes, Max Steiner of 1933's ""King Kong"". His music is timeless, and he captures the mystery and romance of the film perfectly.It's definitely a love story at a glance, one of the best ever told if not so, but I view it more as a story of sacrifice, on the part of both lovers. The film is also a piece of history, taking place during the Second World War It entails a time when the Third Reich's immense shadow was cast over all of Europe, and the film portrays this quite nicely. However the film is about more than Charlie Chaplin poking fun at the Nazi Party (gotta love Chaplin). There is quite a bit of nicely done comedy within the weaving of it all, but it's balanced just right.I'm not sure if it qualifies as a film noir exactly, but Rick (Humphrey Bogart) is cynical enough to fit the bill and the use of shadows is quite extraordinary. The setting and lighting during the best scenes of the movie are darkened rooms, making it all the more intense. As I said before, Rick, with his sarcasm and pessimism, is one of my favorite characters of all time. To me the movie is about him most of all. He sees the events taking place before him, knows he must act, but for a while chooses not to. The beauty of it all is that we know why and we feel for him.All the performances are incredible. Like all golden era Hollywood flicks of the 50s, it draws our attention without the use of bloodshed and sexuality. Although don't be mistaken, it is indeed used here and very subtly I add. Its takes a film lover's eyes and ears to catch it, and the story telling is just marvelous.One cannot be a true fan of cinema without having seen ""Casablanca""."
9,slokes,N/A,10,The Fundamental Things Apply...,"""Casablanca"" remains Hollywood's finest moment, a film that succeeds on such a vast scale not because of anything experimental or deliberately earthshaking in its design, but for the way it cohered to and reaffirmed the movie-making conventions of its day. This is the film that played by the rules while elevating the form, and remains the touchstone for those who talk about Hollywood's greatness.It's the first week in December, 1941, and in the Vichy-controlled African port city of Casablanca, American ex-pat Rick Blaine runs a gin joint he calls ""Rick's Cafe Americaine."" Everybody comes to Rick's, including thieves, spies, Nazis, partisans, and refugees trying to make their way to Lisbon and, eventually, America. Rick is a tough, sour kind of guy, but he's still taken for a loop when fate hands him two sudden twists: A pair of unchallengeable exit visas, and a woman named Ilsa who left him broken-hearted in Paris and now needs him to help her and her resistance-leader husband escape.Humphrey Bogart is Rick and Ingrid Bergman is Ilsa, in roles that are archetypes in film lore. They are great parts besides, very multilayered and resistant to stereotype, and both actors give career performances in what were great careers. He's mad at her for walking out on him, while she wants him to understand her cause, but there's a lot going on underneath with both, and it all spills out in a scene in Rick's apartment that is one of many legendary moments.""Casablanca"" is a great romance, not only for being so supremely entertaining with its humor and realistic-though-exotic wartime excitement, but because it's not the least bit mushy. Take the way Rick's face literally breaks when he first sees Ilsa in his bar, or how he recalls the last time he saw her in Paris: ""The Germans wore gray, you wore blue."" There's a real human dimension to these people that makes us care for them and relate to them in a way that belies the passage of years.For me, and many, the most interesting relationship in the movie is Rick and Capt. Renault, the police prefect in Casablanca who is played by Claude Rains with a wonderful subtlety that builds as the film progresses. Theirs is a relationship of almost perfect cynicism, one-liners and professions of neutrality that provide much humor, as well as give a necessary display of Rick's darker side before and after Ilsa's arrival.But there's so much to grab onto with a film like this. You can talk about the music, or the way the setting becomes a living character with its floodlights and Moorish traceries. Paul Henreid is often looked at as a bit of a third wheel playing the role of Ilsa's husband, but he manages to create a moral center around which the rest of the film operates, and his enigmatic relationship with Rick and especially Ilsa, a woman who obviously admires her husband but can't somehow ever bring herself to say she loves him, is something to wonder at.My favorite bit is when Rick finds himself the target of an entreaty by a Bulgarian refugee who just wants Rick's assurance that Capt. Renault is ""trustworthy,"" and that, if she does ""a bad thing"" to secure her husband's happiness, it would be forgivable. Rick flashes on Ilsa, suppresses a grimace, tries to buy the woman off with a one-liner (""Go back to Bulgaria""), then finally does a marvelous thing that sets the whole second half of the film in motion without much calling attention to itself.It's not fashionable to discuss movie directors after Chaplin and before Welles, but surely something should be said about Michael Curtiz, who not only directed this film but other great features like ""Captain Blood"" and ""Angels With Dirty Faces."" For my money, his ""Adventures Of Robin Hood"" was every bit ""Casablanca's"" equal, and he even found time the same year he made ""Casablanca"" to make ""Yankee Doodle Dandy."" When you watch a film like this, you aren't so much aware of the director, but that's really a testament to Curtiz's artistry. ""Casablanca"" is not only exceptionally well-paced but incredibly well-shot, every frame feeling well-thought-out and legendary without distracting from the overall story.Curtiz was a product of the studio system, not a maverick like Welles or Chaplin, but he found greatness just as often, and ""Casablanca,"" also a product of the studio system, is the best example. It's a film that reminds us why we go back to Hollywood again and again when we want to refresh our imaginations, and why we call it ""the dream factory."" As the hawker of linens tells Ilsa at the bazaar, ""You won't find a treasure like this in all Morocco."" Nor, for that matter, in all the world."
10,Lechuguilla,N/A,N/A,Wartime Themes,"Love and sacrifice during WWII underlie the story about a café owner named Rick (Humphrey Bogart), and his link to two intellectual refugees from Nazi occupied France. Ilsa (Ingrid Bergman) and Victor Laszlo (Paul Henreid) seek asylum here in politically neutral Casablanca and, like other European refugees, gravitate to Rick's upscale café, near the city's airport, with its revolving searchlight.Rick is a middle-aged cynic who also has a touch of sentimentalism, especially for people in need, like Ilsa and Victor. The film's story is ideal for romantics everywhere.Much of the plot takes place inside Rick's café, an ornate nightclub with archways and high ceilings. Rick's is a gathering place for an eclectic mix of patrons, from locals to those who have arrived from countries throughout Europe. It's this deliciously international ambiance of Rick's café that renders this film so appealing, with a variety of interesting accents, clothes, and uniforms. And, of course, there's Sam, the piano player, who plays all the favorites, including ""As Time Goes By"".All of the film's technical elements are excellent including the script, with its colorful characters, like the debonair Captain Renault (Claude Rains); and Signor Ferrari (Sydney Greenstreet), the articulate and portly ""leader of all illegal activities in Casablanca"". And a minor character that made an impression on me was the guitar playing female singer at Rick's (Corinna Mura), whose beautifully operatic voice was an unexpected delight in this smoke filled saloon.The film's dialogue, though substantial, is clever and lively, like when Captain Renault observes Rick escorting an intoxicated woman out of the bar: ""How extravagant you are, throwing away women like that; some day they may be scarce"".High-contrast B&W lighting renders a noir look. And that pounding score at the film's beginning is stunning; it evokes a feeling of far-off adventure.""Casablanca"" differs from traditional noir films, mostly as a result of its ending. Rick must make a choice between his own interests and the interests of others. The choice he makes enjoins viewers to a sense of courage and optimism, an individual's example of proper collective behavior in the war against Nazi Germany."
