id,author,date,user_rating,review_title,review_text
1,Sleepin_Dragon,N/A,10,As good as its notorious reputation suggests.,"Young FBI agent Clarice Starling is on the trail of a ruthless serial killer, enlisting the help of the notorious cannibal and master manipulator, Dr. Hannibal Lecter.If suspense thrillers are your thing, this has to be counted among the greatest ever made. The film is genuinely unsettling throughout-you're never quite sure who is playing who.There's an absence of blood and gore; it relies purely on story and acting. For my money, it's infinitely superior to the sequels. The psychological terror is what makes this film so enduring.Jodie Foster is excellent as Clarice, but Anthony Hopkins... what can you say? Another performance that fully reminds you he's one of the very best. Outstanding.The chemistry between Hopkins and Foster is off the scale: the tension, the unease, the uncomfortable yet compelling bond-it's riveting.I think this is where my love of Chianti comes from.10/10."
2,Mikheil-H,N/A,10,A rare contender for the best film of all time,10/10A rare contender for the best film of all timeSpoiler
3,MaxBorg89,N/A,10,"Dr.Lecter, I'd like to see you again...","The Silence of the Lambs runs two hours.Anthony Hopkins appears for little more than sixteen minutes, yet during those minutes he hasn't bored you for a second, not even after the tenth or eleventh viewing. Such is the power of his performance, it's absolutely impossible to forget him.His character, Dr.Hannibal""The Cannibal"" Lecter, is a brutal killer with revolting methods and habits, but he's also very intelligent, charismatic and with good taste(you can interpret that as you like).A clichè by now, but who cares? He still is one of the key elements in this wonderful thriller, which sees Jodie Foster's Clarice Starling asking for Lecter's help to catch another killer.The result is a dangerous yet fascinating relationship between the young, unexperienced FBI-agent and the convicted,but basically omnipotent, psychiatrist.He's a step ahead of everyone all the time, and makes sure everyone notices, with his witty, unforgettable one-liners.If there had to be only one reason to worship this movie, then it would have to be the chemistry between the two leading actors.Never before has a non-sexual man/woman connection been more thrilling.Never before has a film's ending been more unsettling and brilliant and left us asking for more.Best watched with a nice Chianti...P.S. dear film-buffs, have the lambs stopped screaming?"
4,Scudder-3,N/A,N/A,Absolutely Brilliant.,"Sweeping all five major Academy Awards (""Oscars"" for Best Movie, Director, Actor, Actress, Screenplay) is quite an accomplishment.  Doing it nearly a year after a film was released is a miracle considering the notoriously short attention span of Oscar voters.  It is a powerful example of how great a movie can be when superb writers, directors, actors, and others work at the top of their craft.`Silence of the Lambs' is  the story of a young FBI trainee Clarice Starling (Jodie Foster) who is summoned to help find one serial killer called `Buffalo Bill.' by interviewing another.  Foster's performance is absolutely brilliant.  While Anthony Hopkins receives most of the (well-deserved) praise for his chilling portrayal of incarcerated serial killer `Hannibal the Cannibal' Lector', it is Foster's performance that holds the movie together.  The fear she shows just behind her eyes makes Clarice's outward courage all the more interesting and vulnerable.  This is the perfect way to play the part because it explains Lector's interest in Clarice.  Her only bargaining chip in getting Lector's help is to let him `feed' on her innermost secrets and fears in exchange for his brilliant insights into the psychotic mind.  The title of the movie comes from these exchanges and is very poignant.Director Jonathan Demme is masterful.  There is one scene late in the movie that I will not spoil.  It is one of the most simply brilliant scenes ever staged in a movie.  I don't know if all the credit goes to Demme or the writers, but there is a moment in the film where the suspense builds beautifully to a what seems to be a common movie scene.  However, through skillful timing of the direction, the audiences assumptions are used against them and when the truth is revealed (hint: it involves a doorbell) it is shocking and induced a collective gasp from the audience I saw it with at the theatre.  It set the stage for an edge-of-your seat climax.Do not miss this movie.The movie is incredibly suspenseful and an absolute must see."
5,rogersellie-08609,N/A,9,A Concerning Comfort Film,"Admittedly, I am not the most well versed when it comes to cinema and more importantly well thought-out and thorough reviews of cinema however I wanted to attempt to talk about The Silence of the Lambs.This is quite possibly one of my most revisited horror films, I find myself returning to it without boredom quite often. Re-watchablity is something I have noticed to be heavily lacking in the horror genre, something I personally equate to the overuse of the jumpscare, which isn't such a terrible thing but the intended effect wears thin by the third viewing.Silence of the Lambs being a more psychological horror does an immensely interesting job in their depiction of ""deranged"" or mentally ill criminals. Obviously Hannibal himself can become quite alluring given his disturbed charisma alongside the dustings of his criminal, cannibal, activities. His interactions with Clarice are superb and I don't get tired of watching their bizarre chemistry. Plus Jodie Foster did an excellent job as an up and coming FBI student, evidently a small fish in a large, male dominated pond.On that note I think the depictions of her relationships with men in the film are rather well executed. I would love to one day do a deeper more insightful reflection on this film and actually take into account story and cinematography, all factors really but I'll leave it here for now."
6,Fella_shibby,N/A,10,"Rare to experience a dark n twisted thriller aided by top notch performances, tight script n direction.","I first saw this in the early 90s on a vhs and i still remember how two very old ladies were petrified n blabbering about the movie to my dad and one thing which stayed with me after that conversation was the praising of Hopkins acting by the two grumbling old geezers.I revisited it in the early 2k on a dvd which I own and was in awe by Hopkins mesmerizing performance.Revisited it the third time today but this time with my kids as they are 18 now but my wife is still not agreeable.Everything has been said about this first class thriller n there seems to be nothing left but i jus wanna contribute a lil by praising the performance of Hopkins.In the entire movie, it is Hopkins' screen presence n footage which keeps u glued.His character is charismatic but very dangerous that u don't wanna be rude with him.Some scenes are far fetched but like i said it is the mesmerizing performance by Anthony Hopkins which is the highlight."
7,ccthemovieman-1,N/A,10,A Story And A Character That You Can't Forget,"I'll never forget my first viewing of this movie at the theater and will always look back fondly on it for one reason: helping me quit smoking cigarettes.I read the book first, was fascinated by it, and couldn't wait for the film to come out. That was the day I picked to quit smoking and I knew this movie would take my mind off that matter. I was expecting an intense movie and I got it. Little did I realize how well-received this film would be and how it propelled Anthony Hopkins to super-stardom.Although entertaining, this is not always a fun movie to watch, especially with the scenes with Ted Levine who plays the killer, ""Buffalo Bill."" ""Bill"" and his kidnapped young woman are sick and profane people, respectively, and their scenes are very unpleasant. This movie is not for the squeamish with those and other scenes involving the infamous Dr. Hannibal Lecter (Hopkins). There also is some extreme crudeness in the jail/dungeon where Lecter and other inmates are held.Jodie Foster is excellent as the FBI agent ""Clarice Starling"" and Scott Glenn is low-key and effective as ""Jack Crawford."" A major part of the film is psychological more than violent as Lecter constantly taunts ""Clarice,"" while she tries her best to manipulate him to help with a case. The by-play between the two is a game in itself.Hopkins, however, is the actor people remember best from this movie. His portrayal of the refined-yet-cannibalistic serial killer-doctor is one viewers will never forget. I've enjoyed watching him in the sequels, too. The looks on his face, his fascinating vocabulary with intelligent sarcasm and frankness, never ceases to entertain.""Silence Of The Lambs"" has turned into a modern-day ""classic."" If by some odd chance you have never seen this movie, be warned it is a dark, difficult story to watch at times....but it will get your mind off other things."
8,jtkrings,N/A,9,Silence of the Lambs,9/10Silence of the LambsSpoiler
9,Vampyr-4,N/A,9,Sir Tony at his best!,This has to be the darkest and most brilliant film I have ever seen! The scene where Agent Starling is caught with the lights out has brought back my childish fears of the dark! Hopkins is one of the finest actors of our time. E-LECTORfying!
10,jennifernolanphoto,N/A,10,Fantastic thriller with incredible acting,"A masterful psychological thriller that remains one of the most chilling and compelling films ever made. The story follows FBI trainee Clarice Starling (Jodie Foster) as she seeks the help of imprisoned cannibalistic serial killer Dr. Hannibal Lecter to catch another serial killer, Buffalo Bill.Jodie Foster delivers a powerful performance as Clarice, portraying her determination and vulnerability with great depth. Anthony Hopkins' portrayal of Hannibal Lecter is iconic, with his chilling calmness and unsettling charisma creating one of the most memorable villains in cinematic history. The chemistry between Foster and Hopkins is electric, making their scenes together tense and riveting.This movie is a deep dive into the complexities of human psychology and the darkness within. Its ability to blend horror with psychological depth makes it a timeless classic that continues to captivate and disturb audiences."
