id,author,date,user_rating,review_title,review_text
1,asifahsankhan,N/A,8,"Just because you're invited, doesn't mean you're welcome.","8/10Just because you're invited, doesn't mean you're welcome.Spoiler"
2,Java_Joe,N/A,8,"Creepy, unsettling and very well done.","I'll say right off the bat, I didn't really know who Jordan Peele was coming into this movie. I knew he had a show with Keegan-Michael Key and was a comedian of sorts. What I didn't know was that hiding underneath all that was a genuine fan of classic horror just waiting to get out.Get Out surprised me for a number of reasons. The first is it kept me wondering what exactly was going on. There was just enough there to build atmosphere and tension without giving away the surprise. And it was delivered with such skill and care that It truly unfolded masterfully. You know something is wrong. You know something is up. But you can't quite figure out what it is.And secondly this was the work of a first time director. It's rare that you get a movie written and directed by the same person on their first attempt and they manage to hit it out of the park.And lastly, it gave us something new. This is possibly the best aspect because I am sick to death of cookie cutter horror movies. People nowadays have forgotten that horror doesn't just mean blood and guts. Before directors had to create tension and atmosphere by building the plot and unraveling the story slowly. It's refreshing to see this done with such care.Is it a perfect movie? No it isn't, but it's damn good especially if you're in the mood for a good psychological thriller with horror overtones."
3,ramair350,N/A,9,Lives up to the hype,"I decided to see this film at the theater after hearing some of the hype (which was basically that it is an excellent horror film that is told from the perspective of a black man).Well, I can see this would be truly the worst nightmare of a black man (and really the worst nightmare for us all). This is NOT a film that tries to make the viewer feel ""sorry"" for black people, nor is it at all preachy, but it is just a good old fashioned horror film with a fresh new setting. I'm an old white guy by the way.The acting is wonderful, and directing is amazing. The film, while mostly horror, is actually completely hilarious in some parts, making it the funniest AND scariest movie I have seen in ages (no easy feat). It is a shame that the film will likely not be regarded in the company of Academy Award potential nominees, because the directing and acting is honestly Oscar worthy. Again, no small feat for a horror movie that is also funny.In summary, this is a MUST SEE at the theater and one of the best films of the year. It is a fun ride that is very well done!"
4,TheLittleSongbird,N/A,9,A more than welcome yet uneasy visit,"'Get Out' was very highly recommended by a friend, also a fellow film enthusiast, and the subject matter of the film really interested me. Add to that a very promising trailer, the award nominations and wins and mostly positive word of mouth (even with the very vocal detractors), and interest was higher.High expectations were not only met but also exceeded. Apologies for the cliché, but to me that is the best way to sum up my personal experience watching 'Get Out'. Can totally see why it was as well received as it was, though can also see why it has divided audiences on here. While it will never be one of my favourite films, 'Get Out' is among the better films of 2017 and does live up to the hype.It's an incredibly well-made film visually, with stylish and unsettling cinematography and editing and some disturbingly surreal imagery that adds to, and enhances, the unease and sense of dread.That the direction was done by a first-time director is a shock in itself, one of the most outstanding debut directing jobs seen in a long time by me. It's nostalgic in its embracing of contemporary and classic horror and also brave in the accomplished handling of the film's combative themes.Being somebody who considers music important when talking about it, the music looms suitably ominously and fits well. 'Get Out' benefits from an extremely smart and clever script (though 'The Shape of Water' and especially 'Lady Bird' were worthier wins for the Best Original Screenplay Oscar in my view), that takes on a lot of elements and balances them adeptly and the individual elements handled very effectively.Despite how it sounds, 'Get Out' struck me as more of a thriller with horror and comedic elements. It is highly successful on this front, with the thriller elements being taut, suspenseful and unsettling, the comedic ones being darkly funny and clever and the horror ones being imaginatively shocking and subtly uneasy. There is even some social commentary and interracial themes explored, and done thoughtfully and just about avoids preachiness while hitting hard still.While all the performances are very fine, it is Daniel Kaluuya's superb lead performance that burns in the memory the most.My only complaint of 'Get Out' is the too pat and somewhat silly ending that felt tacked on and like it came out of a different film, to me it too ended on a tonally jarring and that's it note.Until then, the film was this close to being a masterpiece. So it was frustrating that it just missed out on that distinction. Nonetheless it's a great film that is among the year's better ones, brought down by an underwhelming ending. 9/10 Bethany Cox"
5,dre64-2,N/A,9,Best debut from a first time director in years,"Let's clear the air about this film. It's not a horror film. It's not a comedy. What it is, is a suspenseful thriller of the highest level, worthy to be compared to Hitchcock caliber. The humor is there, along with a few horror scenes, but not enough to overshadow the main theme of the story. The film hits all cylinders with almost no misfires. As far as complaints that the film is racist, it is not. It would work just as well with an all-black or all-white cast. Those complaints are from people who are uncomfortable with black people or interracial relationships and are letting it distract them from the narrative of the film. I most certainly hope that it reaches the wider audience that it so richly deserves."
6,greenmemo,N/A,10,A deliciously wry slice of cinematic paranoia served with a side of cathartic humor,"I was totally blown away by ""Get Out"". This is one of the best turns by an actor behind the camera I have ever seen (Jordan Peele). Probably the timely social commentary is going to loom heavily when discussing the film; however this shouldn't conceal the fact that this is a masterclass cinematic work that has been thought out to the very last detail; it knows what it wants to say and how to say it, balancing wildly contrasting tones and defeating potential clichés with stylistic bravura. Of course everything stems from a rock solid script, where the plot points are cunningly engineered, and then fleshed out in a disciplined and take no prisoners kind of way. There is much to admire and enjoy here, including some surreal imagery that is as stunning as it is disturbing, always serving a purpose within the narrative; there are also brilliant soundtrack choices and you get subtle nods at the masters that came before (Kubrick and Wes Craven, specially). The plot involves one of those frequently visited ""fish out of the water"" type of settings where it's up to the director to make the most out of it. Which fortunately is the case here, since you get plenty of real character development and a tight, innuendo ridden dialogue that really gets under your skin. All this, together with the inspired camera work, contributes to the success of this tricky enterprise as a whole. Kudos to all the actors for going all the way with the provocative premise, considering that it could have totally backfired in less confident hands. Everything amounts to a deliciously wry slice of cinematic paranoia served with a side of cathartic humor that appropriately reflects the political times we are living in. And make no mistake, this is a true horror film that refuses to pull any punches; if you thought that Peele was just going for the laughs and the cheap scares you will get more than you bargained for. ""Get out"" will shock you silly and will make you think. Then you will want to watch it again and try to figure out how he pulled the trick."
7,totalwonder,N/A,8,Jordan Peele debuts in style,8/10Jordan Peele debuts in styleSpoiler
8,charbelelaro,N/A,6,I think all the positive reviews made my expectations skyrocket,"Get Out Directed by Jordan Peele is a horror film which begins with quite a unique story, surrounding an African American man meeting his girlfriend's Caucasian family. The first two acts of the film contain scenes which build so much tension. The start of this movie had me so invested due to how much was unknown. I really built strong curiosity surrounding why things seemed very off. All the performances were great, particularly the main character who was incredibly convincing with all his emotion. Also the cinematography was very nice, containing scenes which are one long take with no cuts. As for negatives there are quite a few. The tone of this film is very messy. I wished the horror really got under my skin. Although it was as if there were constant intermissions with cliche comedic relief. To me this broke all the tension, and really made me question the type of film I was watching. There are also quite a few plot holes, and scenes which really don't have any purpose besides trying to freak out the audience. Once the film reaches the third act, I was really let down by the direction they took. I was expecting a smart and unique revelation. But all I got was a standard messed up horror movie ""twist"". I think all the positive reviews made my expectations skyrocket. I really thought this movie would be insanely smart, but honestly it's really not that special. It didn't impact me the way other great horror and thriller films have. It's a solid and enjoyable film. But it's far from groundbreaking, so therefore I give Get Out a 6. I feel like many will disagree with my rating. If you think you can convince me as to why it is great go ahead. One thing I still don't see is why African Americans were targeted in the film. When it was asked the question was just brushed off..."
9,Sleepin_Dragon,N/A,10,Simply put this film is outstanding,"I think it was watching The Last Blair Witch film that I first saw the trailer for this, and while I enjoyed that film, leaving the Cinema it was my memories of Get Out that I left with, I'm so often disappointed by films, having seen wonderful looking trailers, finally a movie that kills of that thinking.Get out ranks as the Cinematic triumph of the year for me, the film was creepy, poignant, amusing, and I think highlighted the racial problems that still exist, in certain places.Daniel Kaluuya is an actor, that sadly I've not paid a huge amount of attention too, I kept asking where do I know him from, a friend pointed out that as a fan of Psychoville I should have known. Kaluuya was outstanding, and I'll certainly be taking an active interest in his career from now on, hopefully awards will follow. Catherine Keener never disappoints, she provided the scene of the film for me, the therapy session, providing a moment of sheer terror.Somehow too dark to be classed as a black comedy, but the satire was definitely apparent. I can't wait to pick up the blu-ray and enjoy it again. I know the ending was changed, I'm assuming with the possibility of a second, I hope they don't, this film deserved to be left alone as a true success.Brilliant, 10/10"
10,southdavid,N/A,7,Smart genre mingling effort.,"As you may guess from the submission date, I'm reviewing ""Get Out"" several months after its cinematic release. Unfortunately, the months of glowing notices have generated an anticipation in me, which no film could possibly have lived up to.This is not to say that it's not good. Jordan Peele directs well, but it's his writing that is one of the core strengths of the picture. There is such depth to it the screenplay, not only with its allegories and metaphors, but also with subtle foreshadowing and lines with multiple meanings. There are many layers to be ""unpeeled"" (pun intended) on repeat viewings.The other strength is Daniel Kaluuya. A regular face on UK TV for a while now and with a few smaller roles in Hollywood productions, Kaluuya is brilliant and this should be a career-making performance.So, what doesn't work as well? Essentially, it's the films third act. I try to write my reviews without spoilers and I will here, but the film takes a leap into science fiction towards the end that stretches your willingness to go along with it. It's an idea that make sense figuratively but not literally. Also, Chris transitions a little too far into action hero territory, given that there's been nothing to justify that, save some talk about Judo lessons.Provided you're not anticipating horror in the traditional sense, ""Get Out"" is a smart genre mingling effort. Not perfect, but certainly not bad for a debut film."
