id,author,date,user_rating,review_title,review_text
1,scorkery-762-655265,N/A,9,One scene that has stuck with me for 44 yrs...,9/10One scene that has stuck with me for 44 yrs...Spoiler
2,BA_Harrison,N/A,7,A classy character study of a disturbed individual-but what is the point?,7/10A classy character study of a disturbed individual-but what is the point?Spoiler
3,PyroSikTh,N/A,7,Not Quite Sure on the Acclaim,7/10Not Quite Sure on the AcclaimSpoiler
4,andrew7,N/A,10,"Disturbing, powerful, relevant, important","10/10Disturbing, powerful, relevant, importantSpoiler"
5,francheval,N/A,10,Diary of a madman,10/10Diary of a madmanSpoiler
6,bob the moo,N/A,N/A,A wonderfully engaging and convincing slide into a modern madness from a director and actor showing some of their best form,"Travis Bickle is a Vietnam veteran who cannot sleep at night and just ends up travelling around. To try and use the time effectively he becomes a taxi driver. Things start to look up for him as he works nights and slowly starts to live a little bit. He meets a girl, Betsy, and arranges to see her a few times despite the fact that he is a little bit out of the ordinary  a quality that seems to interest her. His connection to the night allows him to see young prostitute Iris being bullied by her pimp Matthew and he begins to see his role to perhaps save her  him playing his part in cleaning up the sewer that he feels New York has become. However when his view of normal life puts Betsy off him he starts to retreat more and more into the night, looking for meaning in his life and growing more and more outraged by the world he is part of.Hardly the most uplifting of films it is engaging and impressive and truly deserves the reputation it has. Martin Scorsese and Paul Schrader have produced a film that convincingly portrays a man cut out of society who has the slightest connection to normality before finding it eroded away. The script is brilliant because the detail is engaging but it is this descent into a very modern type of madness that drives the film forward. Travis has just enough about him that is recognisable that it makes it so easy to go along with the rest of his madness. A major part of this is getting the feeling right about living in a cesspit; a city that seems to have forgotten its way morally  New York is the strongest example but elements of it could be parts of any city I suspect. In painting this world in such a real way, Scorsese has made Travis all the more convincing and, to a point, all the easier to follow in his fall. Like I said it is not a film to morally uplift you but one that is depressingly fair. There is no redemption in this modern world and although it appears that the violence at the end somehow redeems Travis in reality by showing ""society"" accepting his action it drags the rest of us down nearer the world that he hates and has become part of. I love King of Comedy for the same reason albeit in a different world.Scorsese injects a real understanding of the place and a real sense of foreboding into even the earliest scenes. He inserts clever and meaningful shots into scenes that other directors might just have filmed straight and his choice of scene and shot compliments the script is depicting Travis descending into madness. What makes the film even better is De Niro showing the type of form that makes his recent form such a major disappointment. He is outstanding as he moves Travis from being relatively normal to being eaten up from the inside out. His eventual implosion is impressive but it is only as impressive as the gradual slide he depicts over the course of the film. Although he dominates it, others impress as well. Foster stands out in a small role, while Keitel makes a good impression as the pimp. Shepherd is not quite as good but her character was not as well written as the others so it isn't all down to her. Regardless, the film belongs to De Niro and although the quotable scenes are the ones that are remembered it is in the quieter moments where he excels and shows genuine talent and understanding.Overall an impressive and morally depressing film that deserves its place in cinematic history. The portrayal of a city and a man slipping into moral insanity is convincing and engaging and it shows how well to ""do"" modern madness and the effects of the moral void of parts of society. Scorsese directs as a master despite this being at an early stage in his career and De Niro is chillingly effective as he simply dominates the film in quiet moments and quotable moments alike. I rarely use phrases like ""modern classic"" because I think they are lazy but this is one film that certainly deserves such a label."
7,Smells_Like_Cheese,N/A,10,Ladies and gentlemen: Mr. Robert De Niro!,10/10Ladies and gentlemen: Mr. Robert De Niro!Spoiler
8,TheLittleSongbird,N/A,10,Still has the power to shock...,"Not only one of Scorsese's best films, but one of the best of the 70s. It is very hard hitting, dark and still has the resonance and power to shock. The cinematography is measured and chilly, yet very atmospheric, while Bernard Hermann's swansong score is superb, yet more proof at how amazing a composer he was. The story is unsettling but wonderfully told, and the script is brilliantly written. Scorcese also directs impeccably, while the acting is just excellent. Robert DeNiro gives one of his best performances, the whole film is worth watching just for his performance, that's how good it is, but that's not to dismiss Jodie Foster, Harvey Keitel and Cybill Sheppard in the supporting cast for they are just as good while Scorsese's own cameo is genuinely frightening. There you have it, another one of Scorsese's best with a brilliant atmosphere and mesmerising central performance. 10/10 Bethany Cox"
9,willandthomas-picturehou,N/A,10,A Shattering Tale In First  Person Singular,"The impact that ""Taxi Driver"" had in its day hasn't diminished, on the contrary, it has acquired a relevance of Shakesperean proportions. Travis's loneliness is a hyper representation of the same loneliness most humans have experienced at different times in different measures. It is always associated with a nightmare and Martin Scorsese delivers it like a nightmare. Travis, possessed by Robert De Niro at the zenith of his powers, cruises in his taxi enveloped in Bernard Herrman and we, well, we're the passengers and everything looks terrifying and familiar at the same time. Paul Schrader sensational screenplay comes to life with the jolting force of a rude awakening. Like it happens, more often than not, with masterpieces, it signed in a rather direct way the lives of the ones who live it in a movie theater and the ones who made it. Scorsese being the giant that he is, survived it and will continue startling us I'm sure but I also bet that for years everything he did was compared to this movie. De Niro and his ""You looking at me"" became such an iconic phrase that even he himself ended up impersonating it. Jodie Foster awoke the insane devotion of a real life would be killer and New York, the greatest city in the world was shown with its underbelly up. A work of art, a superlative reminder of what film could actually give us and very rarely does."
10,TomC-5,N/A,10,Scorsese's dark masterpiece of urban alienation,"Despite what some might see as limited by technical flaws and/or as an overly simplistic plot, Taxi Driver deserves its critical reputation as a cinematic masterpiece. Some 23 years later, the existential plight of Travis Bickle, ""God's lonely man,"" continues to pack a hard emotional punch. In fact, it's hard to know where to begin when praising the elements of this film - such elements as the dark location shots of a (now gone) seedy Times Square, the cinema verite settings of the cabbies and campaign workers, the magnificent Bernard Hermann score, Paul Schrader's fine script, the memorable performances of Jodie Foster, Harvey Keitel, and Peter Boyle all must be mentioned. However, the brilliance of this film is primarily a result of the brilliance of De Niro and Scorsese, one of the greatest actor-director teams in movie history. This is an unforgettable film and rates a 10 out of 10, in my estimation."
