id,author,date,user_rating,review_title,review_text
1,auuwws,N/A,8,Argo,"An excellent movie, although I did not know the events of the storming of the American embassy in Iran, but the story of the film was very interesting and the level of representation in the film was excellent, the film made me on the edge of the chair of suspense I highly recommend watching it"
2,bkoganbing,N/A,8,Hollywood Hyperbole,"Ben Affleck who originally got acclaim for his collaboration with best bud Matt Damon on Good Will Hunting, went out gloriously alone and came back with a Best Picture Oscar for Argo, the story of one of the greatest hoaxes ever perpetrated in the last century or even in the short time this century has been around. I'm sure Matt Damon would love to have had a piece of this one.Based on writings of CIA operative Tony Mendez who engineered the escape of six American diplomats who were lucky enough to get out of Iran during the Ayatollah Khomeini craziness during the Iran hostage crisis, Affleck who sports a heavy beard that makes him totally unrecognizable as Affleck, but no doubt Mendez had such a growth. Only the voice lets you know from time to time that it is Affleck.Our protagonist has a history of pulling off good intelligence coups and he's given an assignment by his superiors. When they learn that the American diplomats are hiding at the Canadian ambassador's home he has to devise a scheme to get them out. He's one of several people put on this problem. His solution is to appeal to the Iranian's sense of celebrity. Affleck creates the cover story of a movie being shot in Iran, a science fiction spectacular like Star Wars and these folks were there scouting locations in the desert. Hollywood contacts John Goodman and Alan Arkin were most helpful, their sense of Hollywood hyperbole comes in handy. In fact both make several jokes about the movie capital. Arkin got a Best Supporting Actor nomination.Of course we know what happened. I remember the news breaking that the Canadians had gotten these diplomats out who should have been hostages along with the others. The Iranians huffed and puffed and vowed divine retribution on Canada for aiding the Great Satan. It all came to naught however.Argo which is the title of the pretend science fiction epic so far represents the summit of Ben Affleck's career. Why he did not get nominated for Best Actor and Director is quite beyond me if the Academy thought the film that good. Now that the story is declassified we now see that the CIA can occasionally get it right."
3,jonathan_lee126,N/A,9,Well done Ben,"Honestly, I came into this movie with so-so expectations as the trailer I saw in a different movie made me give myself a 50% chance to watch it, up in the air if you will. But from the moment the movie began up until the end, I was gripping for the characters the whole way, the way movies should be.The opening of the movie played a huge part in setting the tone of the rest of the film. As I had no history or prior knowledge to the events that transpired in Iran in the 1980s, the brief amount of a history lesson was just enough to maintain my interest. Throughout the film, there are times when I might have started to wander through long bouts of dialog, but witty comments by the characters kept me entertained. By the time the climax was about to hit, I was sitting on the edge of my seat, biting at my fingers, awaiting their next move.Well done Ben, well done."
4,Michael_Elliott,N/A,9,One of the Smartest Thrillers in Years,"Argo (2012)**** (out of 4)Excellent thriller based around the secret CIA mission to try and rescue six Americans hiding out in Iran shortly after the hostage crisis broke out. CIA agent Tony Mendez (Ben Affleck) decides to hatch a plot to make a fake movie and get the six out. It's only early November as I write this but I'm going to make a bold prediction that ARGO hears its name called out quite a few times come Oscar night. Director Affleck has once again created an incredibly well-made, incredibly tense and downright entertaining thriller that works on all levels and really comes across as something special. We've seen hostage movies before and we've seen political movies before but there's never been anything quite like ARGO. Thank God it's based on a true story or else who would believe this story? The secret mission of the CIA is just so incredible that it has to be true and using the Hollywood backdrop just makes for some pretty fun scenes and especially when you know a couple of the names like Oscar-winner John Chambers. The actual look of the film is quite striking as you certainly feel as if you're in the middle of the 1979-80 time period. Affleck has a great eye for the style of the picture and the cross between the 2.35:1 aspect ratio and some of 8 and 16mm footage. The performances are also another major plus with Affleck, Alan Arkin, John Goodman and Bryan Cranston all doing terrific work. Each and every actor no matter how small or major their part really comes across terrific and this helps brings so much credit to the story. I'm certainly not going to ruin the final thirty-minutes but they'll have you on the edge of your seat the entire time. After GONE BABY GONE and THE TOWN, Affleck had certainly put his name on the map for young directors and now ARGO just takes that to a new level. This here is certainly one of the best movies of the year and one of the smartest and most intelligent thrillers in a very long time."
5,gregsrants,N/A,8,"Get Ready To Hear ""Argo for Best Picture""","8/10Get Ready To Hear ""Argo for Best Picture""Spoiler"
6,kgprophet,N/A,6,True Events provide Thrills but is too Manipulative,6/10True Events provide Thrills but is too ManipulativeSpoiler
7,rgblakey,N/A,10,Affleck delivers another amazing film,"After years of being one of those actors that was hit and miss with people, who would have thought he would become one of the most sought after great directors in the industry. After his last film The Town received so much acclaim and award nominations everyone was wondering if it was just a fluke. His latest film Argo takes on the actual events during the Iran Hostage Crisis finds him once again taking on double duties with directing and starring, but can he bring these events to life and create another great film along with it?Argo follows the unbelievable true story of six Americans that have found shelter with the Canadian ambassador in Iran when the revolution reaches a boiling point. The CIA works alongside some heavy hitters in Hollywood to create a fake film production to concoct a risky plan to try and get them out of the country. For a movie that focuses on a situation that was so dire and heavy, this film comes off a bit lighter than expected. Ben Affleck has crafted a brilliantly entertaining film on numerous levels. The story alone is intriguing watching their unbelievable plan come to life. During this time of the film it delivers some really funny moments, without falling to far off track and confusing the kind of film this is. The acting here is top notch with everyone involved, including Affleck himself delivering some awesome performances. The dynamic between Affleck and Breaking Bad star Bryan Cranston is perfect creating a duo that both entertain as well as keep this story on track. The biggest treat in this film are brilliant and a lot of time funny performances from John Goodman and Alan Arkin. These guys really bring all the Hollywood aspect to the film to life while delivering Oscar worthy performances that will hopefully be recognized. The gritty look to this film really helps to capture the vibe and tone of the film while combined with the attention to detail, helps take you into the time period it takes place.Brilliant directing, acting, story and some fun sci-fi references throughout takes Argo into the realm of one of the best films to come along in some time. Affleck proves once again of his talent as a director and that The Town was no fluke. This is a must see film that will no doubt be all-the buzz when award season comes around and deserves every bit of it."
8,Caps Fan,N/A,6,Overrated,6/10OverratedSpoiler
9,kgmarra,N/A,10,No complaints,"Ben Affleck directs and stars in the newest political thriller, ""Argo"". It is filled with A-list actors such as Alan Arkin, John Goodman, Victor Garber, and Bryan Cranston who each contribute to this incredibly moving film, which is based on a declassified true story.It takes place during the Iranian revolution of 1979 and 1980 in Tehran. More than sixty Americans from the US embassy were held as hostages, but six of them escaped and were hiding out in the home of the Canadian ambassador (Garber). Tony Mendez (Affleck), a CIA extraction specialist, came along to concoct a plan to rescue these six Americans.After speaking to his son while watching a movie one night, Mendez had a creative yet genius idea. He and the escaped hostages would pretend to be the film crew of a new sci-fi movie called ""Argo"". With the help of Hollywood makeup artist John Chambers (Goodman) and producer Lester Siegel (Arkin), this fake crew made their story quite credible.Ben Affleck did a spectacular job directing this film, which pretty faithfully follows such an unbelievable story. Every actor is convincing as his/her character and the cast was impeccably chosen. Make sure you stay in the theater to watch the credits. You'll see some real photographs and clips that mirror Affleck's film and actors.""Argo"" is basically only rated R for language, making it appropriate for most teens, in my opinion. I definitely recommend this film to everyone, whether you're an adult who remembers watching this on TV or you're a kid who doesn't know anything about politics. It is extremely dramatic, exciting, and heart wrenching, but also hilarious on many occasions. When the movie ends, the entire audience applauds and cheers. It's an amazing story that deserves to be heard.I give ""Argo"" a 10 out of 10. I have no complaints."
10,siddharthksuri,N/A,6,Ar-go-F$*k-yourself,6/10Ar-go-F$*k-yourselfSpoiler
