id,user_rating,review_title,review_text,author,date
1,9,Magical Misty Tour de force,"I first saw this when about 10 years old, it made little impression on me then, probably because I couldn't hope to appreciate it or understand it all when so young. Next time I was 25 and was bowled over by its imagery, and as I've got older come to appreciate it more and more.So much for watching it through a child's eyes and accepting the fantasy at face value! At the beginning Cocteau states ""Once upon a time..."", but really for discerning adult cineastes (and/or poets) to drop their guards and enjoy it for what it was - a magical filmic fantasy. It's uniformly marvellous in all departments, direction, photography, acting, music, design, and Cocteau trotted out all his favourite cinematic tricks - just part of the sequence between Blood of a Poet in '30 and Testament of Orphee in '61. The script was suitably steeped in non sequiteurs and puzzles to add to the heaviness of it all. Er, not that it matters but what happened to Ludovic?The wonderful dark brooding smoky atmosphere is the most important aspect though - there are few films I've seen with such a powerful cinematic atmosphere, Reinhardt's Midsummer Night's Dream is one and Dead of Night another etc. But the romantic melancholic atmosphere here was something ... incredible. It was only possible with black and white nitrate film stock to capture such gleaming, glistening and time- and place-evoking moving images - it hasn't been quite the same since 1950 with safety film in use.If you're an adult about to give it your first (let yourself) go, I envy thee! All in all a lovely inconsequential fantasy, make what erudite and informative allegorical allusions you will.",Spondonman,N/A
2,9,Once upon our time...,"This film immediately captured my attention with the written comments at the beginning of the film. Director Jean Cocteau begins this story by explaining why he wanted to make this film. He talks about the passion behind the picture and all the social unrest at the time. He ends this written dialogue with a comment that will forever remain in my mind. He says, ""...and now, we begin our story with a phrase that is like a time machine for children: Once Upon a Time..."" This just sent chills down my spine. Why? Because, although he is addressing children, I feel that it is really a phrase meant for all of us. It is used to bring the child out in all of us, to show us that we do not need to be 4 or 5 to fully understand the themes of this film ... we are meant to just sit back and let the film take us to another mythological time.The amazing set design also impressed me about this film. Again, without the modern conveniences of today's cinema, Cocteau had to improvise. This was hard for him to do. Not only were there huge budgetary issues (since it was the end of WWII and France was about to be demolished), but also he was racing against an impending war. Fear was deep in the hearts of the French after WWII, and what a better way to rally your people then with a story about love found in the darkest of places.This film also made me very sad. I am sometimes disgusted with the way that Disney ... for lack of a better word ... Disney-fies their fairy tales. I think after watching this masterpiece I will have trouble ever being able to go back to the computer generated ""Song as Old as Time"" version that Disney plastered their trademark to. Never have I been so impressed with black and white cinematography as I have been with this film. The actress that plays Belle, Josette Day, steals the camera every time it is on her. She looks so radiant with the black and white that to see a colorized version of this film would completely do it injustice. The power and emotion that comes between Belle and the Beast feels so true. Cocteau has somehow grabbed the true feeling of two people that are complete opposites that seem to find true love in the coldest of places. I would be one of those reviewers that believes that if this film were released today, it would still pull the audiences in as it did the first time. Only proving that it was made well before it's time, it shows so many of the characteristics of the modern day movie. Even the special effects seem perfect for this film. Even with budget being sub-par, we are able to get a true feeling that this Beast is one of the magical kind.Oh, this film was superb. I would have to say that it is the best adaptation of a fairy tale that I have seen today. Definitely my best 40s film (made in 1946), and possibly the best telling of Beauty and the Beast EVER!!Grade: ***** out of *****",film-critic,N/A
3,9,Hypnotically Spellbinding...,"You can venture into this hypnotic domain and dive as deeply into its myriad of meaning and interpretation as you care - whether in the deeps or the shallows or somewhere in between, you'll find a mesmerising presentation of true originality from a legendary pioneer. The scenery, the costumes, the performances, the imagination and the innovation are all supremely wound around a tale few would not have encountered before, albeit through the animation of a slightly differing yarn. If that is what brought you here I hope you have not been disappointed, that it unlocks a door to so many treasures of cinema past, to diverse worlds and continents and by legends occasionally mightier than those found here.",Xstal,N/A
4,N/A,Visually stunning,"When special effects anthologies are shown ""Metropolis"" is called the grandfather of film FX, ""2001"" is the son and ""Star Wars"" is the grandson. Invariably the French are forgotten.   This is shameful, since the French were truly the masters of FX or ""trick"" shots.  Following my analogy, Cocteau was the heir apparent of Melies.""Beauty and the Beast"" not only beautifully re-tells a beautiful story, but powerfully displays the Beast's magic.   Cocteau's genius is that he makes simple editing techniques look like art and in this movie like the combination of art and magic.  Watch what happens when Beauty gives one of her sisters a present from the Beast's castle which the Beast meant only for Beauty.The version I saw was in French with English subtitles, but the visuals, in glorious black and white, are so stunning, you could almost cover up the subtitles and still understand what's going on.I can't recommend this movie enough!  It is #1 on my foreign film list.",Kinch417,N/A
5,10,A Great Freudian Fable,10/10A Great Freudian FableSpoiler,EThompsonUMD,N/A
6,10,As beautiful as they come...,"This might be my nominee for the most beautiful film ever made.  It ranks as one of my absolute favorites.So many images stick in your head afterwards: the billowing draperies; the beast's flashing eyes when he first appears; the way his ears prick up when a deer moves through the woods-- he's trying to talk to Belle but can't help but be distracted-- one of those perfect moments; the way his hands smoke from the fresh blood when he's returned from the hunt; the living eyes in the carved stone; the hall full of arm/candelabras, turning as Belle passes by; Josette Day (quite an image all by herself); the moment that I can't even describe when she sort of folds into the sheets and vanishes-- so on, so on.This is, in short, what film can do, when it tries.  This was made long before computer graphics and the accompanying revolution in special effects, but if any of our modern directors deployed their resources as imaginatively, or as sensitively, as Cocteau did in the 40s, film today might be worth the paper it's printed on.  But they don't and it isn't.  Ah well.  Get this and watch it; all due praise to Disney, but this is the fairy tale to see.",miloc,N/A
7,10,From the fairy tale to Cocteau.,10/10From the fairy tale to Cocteau.Spoiler,dbdumonteil,N/A
8,10,A truly wondrous film,"This is what true movie-making is about. There is no CGI, no pop culture jokes, no stupid sex scenes. This IS what love stories are made of.The classic fairy tale is given remarkable treatment by Jean Cocteau as he tells the tale of a beautiful girl who falls in the love with a tortured but charming Beast (played by Jean Maris in a stunning performance). This movie just seems to have it all: it's visuals are very impressive, the romance is very charming and not at all phoned in, the story is engaging and surprisingly tense, and the acting is just superb. Although there are no big movie names, you won't care for a second as this talented group will win you completely over.Not only is this fantasy at it's very best, it often comes off more as a poem rather than a movie but you won't care. It's one of the most visually dazzling poems ever put on film.",Herbest8,N/A
9,7,"Odd, fascinating classic that is surprisingly atmospheric and effective.","Odd, surreal, inventive, funny, maddening, romantic and silly...BEAUTY AND THE BEAST is a viewing experience like no other. It's also difficult to describe and I imagine each person seeing it will have different strong reactions to it. But it SHOULD be seen by anyone with a love of film and of art.It tells the basically familiar story of BEAUTY AND THE BEAST (if you're a fan of the Disney movie, you can get a lot of amusement just looking for moments in this film that clearly inspired the animated version), but the whole approach is skewed and almost cartoonish. It's as though the film is made with children in mind, yet as it goes along, it becomes more and more adult. The lovely Belle in this telling is almost like Cinderella. She cooks and cleans while her two sisters preen and order her about and are basically the step-sisters from CINDERELLA. She also has a brother who is just a step above the village idiot, and there is his best friend, who has a pretty serious crush on Belle. And then there is Belle's beloved father...he's in the import/export business, and his business is in ruins because all his ships have disappeared. Frankly, Belle's father doesn't have many redeeming qualities, and it's hard to understand Belle's unthinking, unwavering devotion to him. I know, I know...he's her father. But she acts as though he is a saint. He heads out on a business trip and on his return, stumbles across a mysterious estate in the middle of the forest. And he basically breaks in, helps himself to food and pokes around the place like he owns it. (Here is one of many examples where people in this film don't behave in believable ways. Such is often the case in fairy tales when you think about them, but in a film, it just comes across as rude, if not criminal. When dad takes a rose from a tree for his daughter...the Beast is so outraged, he makes an appearance. He loves his roses above all else, and while he was seemingly content to see dad ransack his place, stealing a rose was an intolerable insult.Dad only saves his own hide by promising to send his beloved daughter Belle to the Beast's estate in exchange. Again, dad doesn't seem too honorable. So Belle goes to live with the Beast, and the two slowly grow closer and closer, although Belle is still tormented by her longing to see her father, who has fallen ill. The conversations between the two title characters are often odd. Beast is clearly tormented, both by personal demons, but also be loneliness, which Belle has finally relieved somewhat. Does he love her, or does he love the relief she brings? She seems drawn to him too, yet often, she just wanders around the estate, looking frankly dazed and confused. It's a difficult relationship to make sense of. In fact, the motivations of most of the characters in the film are murky.And yet, it all comes together in a dreamlike way. The surface silliness and cartoonish behaviors somehow still gel into a compelling exploration of obsession and the way love can tear one between the urge to be selfish and the inspiration to be generous with the object of desire. Beast wants Belle all for himself, yet he wants her to be happy, which means letting her return to her father. Belle is torn between the lure of home, and her generosity of spirit when she sees how deeply Beast needs her.All of this can be seen as romantic and lovely...the manifestations of deep love. Yet there is a pretty deep sexual undercurrent that comes closer and closer to the surface as the film progresses. What started out as a clownish story turns into barely restrained passions. When Beast is clearly enthralled by Belle, he literally begins to smoke and he screams at her to close her bedroom door. The implication is that he is moments away from loosing control of himself and attacking her. A child watching this might think that she's in danger of being literally attached and eaten. An adult viewer knows that's not exactly what we're talking about here. And the looks Belle gives to the Beast show that she is more than passingly intrigued by the idea of being ravished. Their relationship is ""wrong"" (in a conventional sense) and yet they have a burning desire (literally, in the Beast's case).Also worth the price of admission is the spectacular estate of the Beast. While there are few special effects as we would think of them, the film is full of magic. Candlesticks are held literally by human hands. Statues are alive. The whole set is full of surprises, and the net effect is truly one of having created another world in the midst of our more conventional one. Really cool stuff!The ending of the film contains a remarkable, amusing twist and was just the final odd touch in an odd and strangely effective movie. BEAUTY AND THE BEAST is rightfully a classic, and a very singular piece of cinema.Criterion's blu-ray is full of interesting extras. And if you like Philip Glass, you can listen to his score for the film instead of the original. I tried it for awhile and found it too distracting, but others will certainly relish it.",RMurray847,N/A
10,10,Dream-like Magical Film,"I first saw this film, believe it or not, as a young boy of about four or five.  The year was about 1952 or 1953, and I watched it on a typical TV set for those days - a very small screen with a very grainy picture.  I remember being mesmerized by the film, particularly the ending.  I must have asked my mother the name of it, for I never forgot it.  I'm sure I didn't understand it much, it was just that I was swept away by the artfulness and magic of it. Its memory remained in my consciousness for about forty years, during which time I never once saw the film or even heard about it.  Then I happened to run across it in a catalog.  I just had to have it and ordered it immediately.  It was an incredible experience to see this film again after so many decades, and to connect again with my child-self.  I could see why the movie had made such an impression on me and haunted me all these years.  As it turned out, the film had even more meaning for me as an adult, since the main theme had a special, personal relevance for me. Amazingly, I had also developed an obsession with roses, and tended to a garden of hundreds of rose bushes.  All in all, a very beautiful film and a simple yet magical tale.",p_cayer,N/A
