id,author,date,user_rating,review_title,review_text
1,Paragon240,N/A,7,"Mission: Impossible - Dead Reckoning (Part One) boasts some of cinema's most stunning stunt work, but it came at the cost of character development and a solid story.","7/10Mission: Impossible - Dead Reckoning (Part One) boasts some of cinema's most stunning stunt work, but it came at the cost of character development and a solid story.Spoiler"
2,tninos1,N/A,7,"Character direction in the movie, ruined it all for me.","7/10Character direction in the movie, ruined it all for me.Spoiler"
3,jackreinbott,N/A,9,Tom Cruise just gets it...,"Just saw this one in a theatre, and boy... what an adrenaline rush it is. The latest Mission Impossible features some of the most incredible stunts ever put to camera. The story is absolutely exhilarating and continues to bring new life to a veteran movie franchise. The sheer scale of this movie is epic, and with every twist and turn of the movie, you cannot help but marvel at the incredible sets used to bring this movie to life. Such a movie begs to be seen on the biggest screen possible where you can truly feel the grandeur of the film. Tom Cruise has once again delivered one of the best movies of the year, and I cannot recommend that you see it enough!"
4,RennerFilms,N/A,N/A,I wanted to love it but...,I wanted to love it but...Spoiler
5,MFC9,N/A,10,Tom still The King,"Good God. I feel ashamed for approaching this film with a modicum of doubt that Tom would still be able to deliver. Unbelievably, this epic actually manages to top the brilliant Fallout. Tom is literally going to die if he keeps doing these stunts. The motorbike sequence is utterly ludicrous. Intriguing plot with actual stakes and some familiar faces ably supported by brilliant new allies and villains. Sets up Part II perfectly with a sensational finale that homages Back to the Future 3, MI:1 and Speed. It is funny, action packed, polished and exhilarating. Harrison was great last week, but Tom is still the King. 10/10."
6,robchat,N/A,6,A balanced review from a M:I fan ...,6/10A balanced review from a M:I fan ...Spoiler
7,zeki-4,N/A,6,"20% great action, 80% boring mess","Remember that classic MI scene where they broke in at CIA, and Cruise was hanging from the ceiling using wires? It's not a huge setpiece, but that scene is a nailbiting example of ingenious problem solving.In 'Dead Reckoning' there's none of that. Here it's keys changing hands every 10 minutes that is suppose to pass as suspense. And of course the only true selling point: the stunts performed by Tom Cruise.But I want and expect more than that.A large part of the film is devoted to people sitting or standing in a room, explaining what the plot is. Endless talking and explaining. We are told in several scenes the same information we just heard. Worst one is Benji, who is merely there to repeat things for someone in the cast, to make sure everyone in the audience knows what is going on. That is sloppy writing. One of the biggest no-no's as a screenwriter is resolving to ""so what you are saying is, that..."" info sharing. Benji does this all the time. And he is as incompetent as usual. And he is supposed to be a part of a small and unique team that is saving the world? Really?I hope MI:8 isn't just another Tom Cruise stunt reel where it looks like they make the story up as the go along, as long as all marks are checked in the end (running, face swapping, dealing with heights etc), and where character development takes a backseat. Bigger is not always better. And the action ALWAYS has to serve the story, not the other way around."
8,masonsaul,N/A,10,Best franchise currently going,"Mission: Impossible - Dead Reckoning Part One confirms that Mission Impossible is the best franchise currently going and possibly ever made. A 2 hour 43 minute adrenaline rush that contains some of the best action sequences put to film, embarrasses the majority of the competition out there and sets the stage for a magnificent part 2 whilst still being a satisfying adventure in its own right.This is possibly the most open and obvious a Mission film has been with its deeper meaning for cinema and what aspect of Cruise's career is being dissected this time with a film that focuses on Ethan's relationship with women and basically outright declares AI to be a soulless monster and how the human element is always needed (perfect film to release during a writer's strike).Tom Cruise is perfect as Ethan Hunt and the strongest aspect this time round is when the film explores what made Ethan who he is and reminds you he genuinely cares about his team but that comes at a cost. Physically, the madman is still going strong with his stunts, driving a bike off a cliff in truly breathtaking fashion.Ving Rhames, Simon Pegg and Rebecca Ferguson remain the best IMF team and all play to their strengths here. The longer this series goes on the more authentic their growing friendship feels. Shea Whigham and Greg Tarzan Davis get more than expected and their buddy cop antics are a lot of fun.With Esai Morales' charismatic yet terrifying Gabriel and Pom Klementieff's terrific henchman of few words, this franchise finally has more good villains than bad. The return of Henry Czerny as Kittridge is glorious and he remains as gleefully despicable as his first appearance.The best new addition is easily Hayley Atwell. She plays a type of character never seen before in these films which makes her character and dynamic with Cruise fresh in comparison to everyone who's come before and their chemistry is magnetic. Instantaneous from the second they interact.Christopher McQuarrie's direction is phenomenal. The action sequences are suitably practical (this is how you spend $290 million), and the camera gets as close to the action as humanly possible, he remains one of the best in the business working at this scale. There's plenty of canted angles as a nice homage to De Palma's original and it helps give this one its own style in comparison to McQuarrie's previous entries.The pacing is really impressive with the film feeling like it's in a perpetual third act from its first airport heist (which is so much fun). Lorne Balfe does the music once again and yet again it's a highlight of the film, he knows how to elevate everything so well and really hammers home the emotional beats."
9,rashid-popal,N/A,6,How was this mission impossible,6/10How was this mission impossibleSpoiler
10,jedslather,N/A,9,"Holy moly, this is a gorgeous action flick","So you probably watched IM 6 and said, they can't make it any better can they? Or Top Gun 2, guess again, this is an adrenaline action movie with a good story, well written, action scenes that just blow you away, not a boring moment and you are on the edge of your seat all the time, this is how you make movies! Tom Cruise did it again, WOW!! It's an exhausting ride he takes you on, man I forgot to eat my popcorn and by the time i finally wanted some my wife had eaten all of it, but hey I was so immersed into the movie that time stood still and i forgot everything around me.Go and see it, this one gets my full recommendation, the only reason it's not a 10 is due to the fact it's not a completely new type of movie, however this one is done as a good action movie should be made, i don't see how they could have made it better, I really can't, go watch it and have a good time while you do it, it will put a big smile on your face that's for sure."
