id,author,date,user_rating,review_title,review_text
1,bowmanblue,N/A,9,A great Trek (begrudgingly),"I have to confess to being one of those people who never thought they should 'reboot' the original Star Trek franchise. William Shatner and co were so engrained in their respective roles that I didn't think anyone could fill their exact shoes (even if they were supposed to be their younger selves).I was wrong.Star Trek (XI) is undoubtedly the best of the franchise since The Wrath of Khan. If follows the early years of the most famous crew in sci-fi history. Yes, every actor nails his or her character (possibly with the minor exception of Simon Pegg as Scotty, but that's a minor gripe). Also, this isn't just 'Star Trek The Early Years' - the story cleverly weaves in the old mythology - I won't say too much on that in case you're not aware of how it all plays out.I will say that (if you can forgive JJ Abrams slightly overused 'lens flare effects') it is the most exciting of all the Trek movies. There's plenty of action and decent special effects. It doesn't quite rival Star Wars - it seems to be able to maintain its 'alternativeness' to the other great sci-fi franchise. It doesn't just breathe new life into the franchise (Star Trek X was a little disappointing), it makes 'Trek' accessible to the masses. If you don't know your Tribbles from your Borg, it really doesn't matter - this starts everything again and you don't need to know the backstory - you only need to be in for a good, popcorn-munching, sci-fi ride.May this franchise live long and prosper."
2,jason-2281,N/A,8,Review from comicbookculture.net,"Star Trek. When someone speaks this name, various images, ideas, characters and phrases come to mind. I know they certainly do with me. Characters such as Kirk, Spock, Picard, Data, Janeway, Seven of Nine; ideas like the prime directive; phrases like ""Live long and Prosper"", ""Good God Jim, I'm a doctor not a."". I wouldn't consider myself a ""Trekkie"", but I do have a deep affection for this series and world.To my great delight, I was fortunate enough to see an advanced screening last night of JJ Abrams re-imaging of ""Star Trek"". I must admit that I was skeptical at first about taking such iconic characters and recasting them, even in younger iterations, because most people think of the characters of Kirk, Spock, Bones, Scotty, Uhura, Sulu and Chekov with the actors that originally portrayed them. These portrayals are engrained in the pop culture consciousness of the world and hence my skepticism arose. Fortunately, my doubts were unnecessary.This is not your father's ""Star Trek"". From the moment the movie begins, so does the action and it never lets up. However, this movie has more than just incredible and intense action, it also pays homage to the series of old. Sure, they wanted to bring us a Trek for the 21st century, but they also realized that they needed to respect the source material and fans of a series that has been around more than 40 years. However, you don't need to know much about Star Trek to enjoy this movie. Each character has been given a background and history that lets you know a little something about each one. There's a lot to be told in an origin movie and it is handled deftly by both the writers and the director.But, what really made the movies for me were the actors chosen to play these roles, especially Chris Pine as Kirk, Zachary Quinto as Spock and Karl Urban as Dr. McCoy, aka ""Bones"". This movie would not have worked if the casting of these three characters had not been spot on. Both Mr. Quinto and Urban uncannily channel their predecessors, Leonard Nimoy and DeForest Kelley. They took on some of their inflections, mannerisms and expressions to really give you a sense that they are just younger versions of the originals. Chris Pine, however, takes on the most memorable role in Trek history and makes it his own. This Kirk is not only the womanizer, lover, and captain that you already know, but as portrayed by Mr. Pine also has a swagger, bravado, intelligence, and is a complete adrenaline junkie. We could not have asked for a better Kirk in this movie.They have laid a solid foundation for a new series, with new life, perfect cast and a director with a true vision. If the first movie can be this good, my expectations for further adventures have risen exponentially.This is my first review for our website and as such might not be very good since I have no experience at writing reviews. I intentionally didn't reveal any plot points so as to not spoil anything for whoever may read this. I may in the future reveal areas that may have spoilers but mark these sections so you can skip over them. I'll be seeing Wolverine tomorrow and hope to have a review up by tomorrow night. Until we meet again, ""Live long and Prosper!"""
3,Sir Rob,N/A,9,Star Trek: Rebooted!,9/10Star Trek: Rebooted!Spoiler
4,leesidney,N/A,10,What a production - cheesy bits forgiven!,"There was no way that this reboot was going to avoid all references to either the original series of Star Trek or the other spin-off series - anyone going in to see this film had to accept that as a given. But any cheesy bits (of which there were relatively few) are blown away by the sheer beauty and bravado of this film.I was a fairly big Trekkie in my youth, but in the last 10 years only really kept up with it by watching a few new episodes here and there and seeing the big screen outings (OK, I admit that I have all 10 films on special edition DVD - £47 was a bargain!) - but Abrams' vision here has me thinking the new franchise will be even better than what has come before.What made this film special for me was not the story (remarkably good, bearing in mind that, like the first film in any new franchise, it's backbone was character development). What made this film for me was the....photography? Can you even call CGI photography? Well, either way, this film was a visual feast. The way that scale was conveyed was breath-taking. I'm not sure whether I read this somewhere or if I can take credit for it myself, but the difference came in the way that Abrams shoved aside the traditional Star Trek view of Enterprise as a lumbering naval ship and took a more Star Wars-esquire dogfight approach. This has set a high standard for a new era of Star Trek that I hope will spawn at least a couple more films.It's not that I wasn't impressed with the character development, the acting, the script or the story - it's just that this film looked so gorgeous that I haven't been able to think of anything else since I saw it last night! But sufficed to say, this was overall an excellent feature. It might not quite deserve a 100% rating, but it's worth more than 90% in my eyes - so, by rounding up, it gets 10/10 from me! Final warning: see this film in the cinema. Do not wait for it to come out on DVD. It. Will. Not. Do. It. Justice.JJ, you've won a fan!"
5,tattooedtool,N/A,10,"10 out of 10, an incredible reboot...!!!","So I managed to go to the world premiere at the Sydney opera house last night. While I will not ruin the film before its release by delivering a shot by shot review here I will say that JJ Abrams is quite possibly the smartest film maker on the planet. Managing to poke fun at some of the sillier aspects of the original series/movies while still being completely respectful, action scenes that easily rival anything in Transformers, and space battles that are breathtaking. Now let me just say that while I do consider myself a big fan of Trek in all its forms, i don't have a uniform hanging in my wardrobe and I cant speak Klingon, but having said that I will say the movie is F###ING AMAZING...!!! Honestly, incredible film, do yourself a favour and see it as soon as it comes out. thanks, the end."
6,RingWorld,N/A,8,Disappointing addition to the Star Trek franchise...,8/10Disappointing addition to the Star Trek franchise...Spoiler
7,ametaphysicalshark,N/A,N/A,"Thrilling adventure with great characters, maintains the spirit of the original series while appealing to a mass audience. A landmark blockbuster for sure","I'm a fan of ""Star Trek"", but not obsessive, having read only one ""Star Trek"" novel, owning no merchandise and only TOS in its entirety on DVD. I abhor ""Voyager"" but like every other Trek series, including ""Enterprise"" although nearly all of that show's especially good episodes are in the fourth season. My favorite remains TOS for its unforgettable characters, performances and stories, as well as the sense of camaraderie aboard the Enterprise.I hope I've established my feelings on Trek (after all there are Trekkers who think ""The Motion Picture"" is the best Trek film, and a lot of people seem to like ""Nemesis"") and what I truly value in it. As long as it wasn't overwhelmingly dumb I didn't require any sort of truly thoughtful sci-fi in this film, nor did I expect it. What I desired, what I can say with a deep, deep sigh of relief, I got, is a film brimming with confidence, energy, a sense of adventure, a suitably emotional story for the film's main characters, and, thank heavens, superb characterization.Using a plot device bring Nero, our Romulan villain played by Eric Bana, and Nimoy's Old Spock into the film, the writers Bob Orci and Alex Kurtzman maintain canon. While Trekkers will whinge about many things here no more canon contradiction happens here than in the Trek series following TOS. Instead of merely rebooting the series entirely and creating an entirely separate canon, the writers have fairly deftly worked this film into the existing Star Trek universe. It's an alternate (not mirror) universe story done well. A great deal to enjoy for Trekkers with throwbacks to the originals but there's also a lot to satisfy summer movie-goers. It's a very, very fast-paced film, the action scenes are exhilarating (and you can actually keep track of them), and there's a great deal of humorIt sounds almost unbelievable but they've actually managed to pull it off: they've made a ""Star Trek"" film which is a Trek film through and through and yet will still draw a bigger audience than any of the previous films, and moreover satisfy that audience. The film has been compared to ""Iron Man"" in more than one review the similarities are clear. Both films feature excellent dialogue and character interactions, swift, clever characterization, a minimum of laborious exposition, and also have a common flaw: a rushed plot which overall is almost a side plot. The only reboot to truly escape this pitfall thus far is ""Casino Royale"", which successfully told a very tight story and also consistently developed Bond as a character. Bana is menacing enough and his ship is well-designed but overall he's no Khan or Chang and was much better-written in the Countdown prequel comic than in the film itself. There are also a series of massive contrivances to get everything where it needs to be which will have viewers rolling their eyes, but even these are handled well by the script, which is smooth and fast as opposed to clunky and sterile. Plus, they're necessary for this origin story not to be a typical boring origin story and become what it is.The partnership of director Abrams and cinematographer Mindel will annoy some people with their deliberate use of lens flares as well as shaky cam in scenes (not in a Greengrass or worse, Peter Berg style, but merely a slightly unstable camera), but overall I found it to be consistently involving and thrilling to watch, with good visual storytelling throughout. I also quite enjoyed the lens flares. It's not quite on par with Nicholas Meyer's attempts for me but still good, and interesting. The score by Michael Giacchino suffers from familiarity and a lack of individual identity, but works well with the film itself.Chris Pine is absolutely terrific as Kirk, doing so much more than a Shatner impression and creating something of his own character (and it is, after all, an alternate Kirk) while absolutely nailing several of the trademark attitudes and behavior of the Kirk we all know and love. Much more than a pretty face, Pine's in for mega-stardom after this. Quinto's Spock is really quite terrific and much more nuanced than expected, and Spock's emotional story (and backstory) in the film is well-written as is Kirk's (though Spock gets a more emotional and better overall arc for sure). Pegg is fantastic as Scotty, used here mostly as comic relief. Urban's McCoy is the closest to an impersonation but overall just a joy and a pleasure to behold. Cho's alright as Sulu, who doesn't really get much to do (heck, when did he ever?), though Uhura is surprisingly prominent and well-played by Zoe Saldana. Yelchin as Chekhov is the only really problematic casting choice for me, he really overdoes the accent and takes you out of the film a bit. Bruce Greenwood as Pike nails the character and in a crucial role Leonard Nimoy shines yet again as Spock.Abrams' ""Star Trek"" isn't quite tight enough and emotional enough to compete with ""The Wrath of Khan"", isn't as much fun for me as ""The Voyage Home"", but overall is probably the third best Trek film to date, on par with ""The Undiscovered Country"". It's a fairly new direction, yet totally faithful to Trek where it needs to be: in spirit. In a world of dreary blockbusters and 'dark' reboots, this Trek, though grittier in terms of design than anything before, shines, from opening to closing, as an example of optimistic, exciting, thrilling, humorous, and thoroughly enjoyable adventure cinema, as well as a great addition to Trek's long, long history."
8,soundtechpro,N/A,6,A Huge Let Down for Trekkies - If only...........,6/10A Huge Let Down for Trekkies - If only...........Spoiler
9,coj_lewis,N/A,8,Star Trek for a new generation,"I am proud to call my self a Trekkie, I attend conventions, dress up and I even have ""Live Long and Prosper"" tattooed on my back. My family however, despite my best efforts, will watch the occasional episode but have never embraced the Star Trek world as I have. My husband took me along to the premier of Star Trek in London last night and thank you JJ you converted him in one film, I have been trying for 25 years! What JJ Abrams has done is create a film that can be enjoyed by all, its irrelevant whether or not you have seen Star Trek before, this film stands alone as brilliant entertainment. There are plenty of references to the original series to keep the fans happy. Of course there are going to be the ""hard core"" fans who will criticize certain aspects. I enjoyed seeing the lead actors imitate the characteristics of the original crew, Karl Urban as Dr Mcoy was particularly good. Good story line, plenty of humour, non-stop fast action, fantastic special effects, great acting from all the main ""crew"", Zacchary Quinto and Chris Pine especially. Can't wait for the next one to see more in-depth character development (of all the characters, not just Kirk and Spock and a moral dilemma which is at the heart of the best Star Trek. Film fans are going to love this film and that means Star Trek Lives Long and Prospers!"
10,beastwarsfan,N/A,7,"Star Trek lives long, but does it prosper?","7/10Star Trek lives long, but does it prosper?Spoiler"
