id,author,date,user_rating,review_title,review_text
1,soundoflight,N/A,8,Hard Truths,"I wasn't going to review this film until I read the other reviews. But the way a large number of people so negatively react to this film is a testament to how powerful it really is, and perhaps says more about the film than those reviews themselves ever could.We live in a world that hates the truth. And ""Eighth Grade"" is pure truth. The most remarkable thing about the film is how it refrains from dramatizing how young people today grow up and interact, and instead tries to simply show things how they are. You can argue how successful they were in this attempt, but I think they got it pretty close. And some things about growing up are timeless. While the technology may have changed, all of the things Kayla did in the film, I also did at that age. I also came from a broken home and background of trauma, and I was also not popular. One review said that you had to be a loser to like this film, and maybe there is more than a nugget of truth there. The kid who was head of the class in Grade 8 might have a tough time relating.The film does very little to explain all this to the viewer, and does not make any attempt to show why Kayla is how she is. This is fascinating because that is exactly how our society, and in particular teen society, works: it is blind to why people are how they are, and simply ruthlessly sorts them into categories such as attractive/popular and ugly/unpopular. It seems that people who are used to going along with this way of thinking are puzzled and unsettled by the film.What ""Eighth Grade"" ultimately is, is a mirror. It simply reflects back to us what our world is. There is no editorialization. So when so many people are recoiling in horror from a mirror, what does that actually say?"
2,kdcrowley-28003,N/A,8,Spot on,"Painful. Poignant. Spot on. If you have an eighth grader, had an eighth grader or ever were an eighth grader, you will relate."
3,Pjtaylor-96-138044,N/A,8,Gucci.,"Unlike so many of a similar vein, 'Eighth Grade (2018)' isn't about 'kids gone wild' or 'the corruption of a constantly online world'. Rather, it's simply about a good person trying to figure out what it means to be herself. It's both a tender reflection and an in-the-moment snapshot, one that's not fuelled by nostalgia so much as empathy. It's wonderfully authentic and, as such, is incredibly relatable. There's nothing flippant about the flick, either. It comments on the internet, and social-media in particular, without being dismissive of it, never reducing social-media to some sort of blanket 'evil'. It's more nuanced than that, understanding where the root of most problems come from, and wholly accepts the world as it is. It tells a small story with small stakes that sort of seem non-existent - that is, until you remember just how big everything seemed when you were a child. Social anxiety as antagonist is a difficult thing to pull off, yet this does it almost impeccably. It also features one of the best father-daughter relationships I've seen on screen, one which culminates in a truly beautiful fire-side scene. Overall, the piece is pacy, nontraditional and entertaining. It's really uplifting, too. In some ways, it sort of functions as one of its protagonist's self-help videos: no matter how old you are, it tells you that everything is going to be okay. It's delightful. 8/10"
4,lukaptrvski,N/A,9,To the people calling it too cringeworthy or unrealistic,"I understand, that there's a lot of close minded people of the older generation here that don't find this movie to be realistic cause it's different to when they were in Eighth Grade, but the world has changed. All you need to do is go online and find some random kid with 10 subscribers making YouTube videos to understand where the cringe of 'gucci' etc. comes from. I know people somewhat akin to the main character, and honestly, her inability to express herself is realistic. The dialogue as well, I walk through the halls of my high school, and just want to cringe to death at the way the younger kids speak, and I think it's great that it is being explored through this film, something a lot of people have and will never understand. Anyway I thought it was a good film, no one's going to read this but who cares, I wrote it in 5 minutes."
5,youngcollind,N/A,10,Uncomfortably true to life,"While the cringe genre usually brings to mind over the top characters like Michael Scott and Larry David breaking unwritten social rules and making grand buffoonish displays, it rarely cuts this close to home, making you cringe because of how easy it is to relate to. That feeling when there's a conversation around you and you don't know how to jump in. That feeling when you know your lack of confidence is holding you back but you don't have the confidence to do anything about it. While we may carry these feelings into our adult lives, it was the perfect combination of hormones and naiveté that made them hit like a ton of bricks in our formative years. This film is a deep dive into this awkward anxiety that feels oddly personal while being universally relatable. Elsie Fisher is fantastic to the point where you forget she's acting and not just living as the character. The script is equal measures sweet and funny when it's not just downright uncomfortable. Whether or not you grew up with social media (and thank God I didn't), this film will bring you back to your youth and make you appreciate that it's something you only have to go through once."
6,guguifels,N/A,N/A,Wish somebody told me how hard it is to watch this,"Don't get me wrong, the movie is amazing. It's just so damn embarrassing. Like I had to pause it several times because of the second hand embarrassment I was having. It feels sooooo real."
7,Cineanalyst,N/A,7,Zits and All,"""Eighth Grade"" is easily one of the most realistic movies that I've seen about teenagers. Largely, this is due to its acne-faced protagonist being played by Elsie Fisher, who, unlike many of the twenty-to-thirty-somethings that have populated so many other teen movies and TV shows, is an actual teenager. Most of the rest of the cast also appear to be age appropriate and, indeed, real middle-school students and teachers were employed as extras. One result of this is that the movie is even able to include a birthday pool party that isn't highly sexualized--thanks to its cast not being perversely populated by full-grown adults in swimwear masquerading as children. And a later sexual encounter comes off as genuinely awkward and creepy, as opposed to the usual Hollywood fare of adults portraying rapey and slutty sex-crazed teens.Such realism has its drawbacks, too, though, as the life of a normal eighth-grader isn't especially exciting to watch a movie about it. A lot of the narrative is merely Elsie Fischer's Kayla listening to music and with glowing face as she relentlessly texts and tours social media on her smart phone and laptop. Nevertheless, kudos to the filmmakers for not vainly trying to make photographing cell-phone and Internet use as supposedly exciting (a vomit-inducing, Emoji-filled scene from ""Crazy Rich Asians"" (2018) comes to mind as a recent example), and, in general, I appreciate the consistent tight camera focusing on the protagonist. As well, I cringed almost as much at Kayla and others' butchering of the English language with sentences that are little more than ""like, but, um, like"" as I did at her nervous social interactions. But, like, um, that's how many people--and not just kids--talk.On the other hand, ""Eighth Grade"" does contain a somewhat traditional arc of the usual girl-meets-boy fluff, including the relatively dorky and non-sex-obsessed boy she's supposed to wind up with (although, to be fair, the movie rather needed him to prevent itself devolving into an indictment against teenage boys in general) and, since she's only a kid, her non-romantic relationship with her father serves most of this usual dramatic function. Anyways, even though Kayla's main interest is motivational speechifying via notes posted around her room and in her journal and YouTube advice videos, which are actually thinly-veiled pep talks to herself, that the kid, at least, has some passion for life makes her a compelling character--more so, at least, than some of her peers whom we only ever see as either zombies interchangeably staring at their phones or offering blank expressions as reactions to others, or they're the sex-crazed teenage boys. Most of all, though, Fisher is excellent, with her authentic mannerisms and nervous habits, and her Kayla's social anxiety, from shyness around her peers to embarrassment over her devoted father, is a spot-on representation of adolescence."
8,karentopping-40149,N/A,10,Flashback,I'm 33 and this was a very hard film to watch. I didn't think I struggled at school but this brought back a lot of cringe. I felt everything she did.Elsie was astounding in her role! Oscar winning actress in the making.
9,YbsuhA,N/A,7,The perks of being a teenager.,"Eighth Grade got me thinking about how the teenagers live nowadays. I was nothing like showed in this movie, I was not that much on social media, I had friends, but I was only with them regarding school. Not so much otherwise. This is a good teen movie that shows the teen culture today.I tried to name as many high school movies as I could remember when I watched this movie. I haven't seen that many high school movies, not even them on the list, but those I could remember was: Grease, The Perks Of Being A Wallflower, Mean Girls, Superbad, Booksmart, 21 Jump Street (half high school movie), American Pie, Not Another Teen Movie, and there's even one more movie Eight Grade is associated with: The Edge Of Seventeen. Except for the plot, both movies look alike. They're both teen dramedies about a teenager who's struggling with a hard life. Some of the scenes looks very much alike, but I won't spoil them.Usually, I want to talk about the cast in the movie, but this movie contains almost no actors I had heard of before. This movie is still good. If I had wanted to make a teen movie, it would be something like this. The difference is that I would have changed some of the scenes, or add some new scenes to the movie. I love the beginning of the movie, but when the movie is over, I sat there expecting something else to happen. But teen movies doesn't actually have an end. They just end when it suits them to end.This is still a good movie. It's not one of the best teen movies I've seen, and it could have been better in several ways. But after all, this is worth a watch."
10,michelleyoungx,N/A,9,Much Needed Therapy,"This film really gives you a glimpse into the lives of teenagers who are growing up in 2 different worlds at the same time. The digital world and the physical world. For kids today, the digital world is easier to navigate. And I think that is why they are so deeply attached to it.If you want an action packed, drama filled movie, then this probably isn't for you. Kayla's story is not an extraordinary one, I believe its one shared by a great deal of young people, myself included. And that is exactly why I think this is an important and heart wrenching film, especially for those who can see themselves in her struggles. Would highly recommend."
