id,author,date,user_rating,review_title,review_text
1,sarthak889,N/A,9,Every frame a painting,"This film's cinematography is beyond perfect. Every scene appears as though it was taken out of a masterpiece painting. The only other work I recall even close to its visual poetry is Barry Lyndon.Every actor, especially the two leads, have done their job amazingly. Watch it if you haven't. This movie is art at its finest."
2,raidatlanta,N/A,9,An example of what cinema should be,9/10An example of what cinema should beSpoiler
3,MovieJunkie5,N/A,9,Beautiful movie,"For starters, I can't possibly understand the lack of Oscar nominations for this movie. One of the best movies of the year, not only foreign. The acting is superb and would put Merlant (or even Haenel) instead of Charlize Theron for example. The cinematography is breathtaking, the shots are long and so beautiful put. It's such a smooth transition between the characters and the plot with such attention to detail. Really gorgeous and it locks your eyes on screen and the end... jesus christ, emotions running high. Really recommend it!"
4,transcendingemma-1234,N/A,10,From a 20 year old used to superhero movies.,"I'm by no means a film critic, but I thought a review coming from my perspective might be helpful.I watched two movies this weekend: Godzilla vs Kong, and Portrait of a Lady on Fire.Godzilla was fun. I thought seeing giant monsters fight in Hong Kong was very entertaining. The plot and characters were a distraction from the action I was looking for. I watched it, thought, ""hell yeah,"" and moved on.This movie was an entirely different experience. I was enthralled in these characters. The cinematography spoke just as much as the dialogue did. The actors spoke as much with their silence as with their words. I was crying at the end, and expect this movie to leave an impression. This is art, just like the paintings of the film itself. Cannot recommend enough. Godzilla was brainless entertainment, this was a moving experience to be a part of.No matter what movies you usually like, do yourself a favor and watch this."
5,Camoo,N/A,10,One of the great films of the 21st century,"I haven't written a review in a while because frankly there haven't been too many great movies in recent years to warrant any. But then I watched Portrait de la jeune fille en feu, and found it so revelatory and refreshing that I thought I would add my dollop of daisy to the ocean of praise this film has rightfully been getting.The film is about a love affair between a painter and her subject, both women, and in a sense it is as simple as that. There is a backdrop of male dominance overhanging the period in which the story is set - the film contains few men, and when they are seen, they appear as benevolent figures. But repression pervades each scene - the subject of the painting is an aristocratic woman who is on her way to be married, and yet she isn't thrilled at the prospect and she might not have a choice in the matter. The painter, a young woman, at the end of the film displays her work under the name of her father, unable to present her work under her own name. So the specter of control is injected throughout, although this theme is only hinted at. This subtle touch gives the film an essential underpinning to what is otherwise a beautiful love story.Some thoughts about the film-making. First: what a beautiful thing to behold. Such refined artistry is a rarity in the days of quick-consumption digital, and it goes to show how the technicians that work behind the camera are as important as what is happening on screen. Each frame is a thing of aesthetic delight, of color coordination, of subtle lighting and design elements all married into a whole. The fact that it was shot in digital rather than a traditional film look for a period piece somehow heightens and modernizes the proceedings in a way that made its most visual moments feel fresh and completely new.Second, the respect for the audience, to not settle for petty narrative cliches when there were so many opportunities in this story to resort to them. It is one of these very pure and true stories, told with love and respect for the characters as well as those watching them breathe, yet we keep waiting for a moment of emotional violence between the main players, which doesn't occur. When I became aware of how delicate this story was as it unfolded to its end, I was moved to my core.This is a revolutionary and passionate film on many levels, and I believe those who have seen it can only attest to that. It kind of defies criticism beyond that fact."
6,jcc_murray,N/A,10,Achingly beautiful,"I cannot recall the last time I watched a film that had me utterly mesmerised from the very start to the very end without a single interruption. Everything about this film is so lovingly crafted, from the nuanced and commanding central performances to the cinematography and subtly woven storyline - they all combine to produce a genuine piece of cinematic art. The lighting and palette drew inspiration from 18th century paintings, there are scenes in this film that will stay with me fore some time... and the slowly building inevitable climax to the story is heart achingly gratifying. An utterly original and beautiful instant classic that somehow didn't capture the attention of the Oscars Academy!"
7,karolina_si,N/A,8,Art,"Whole movie is a piece of art. The development of the action is slow, as is the painting process. As with the picture, this film takes shape towards the end. It's a movie about love between a painter and her muse. I loved how much the gaze meant in this film. Citing the myth of Orpheus and Eurydice is not accidental. This outlines the characters. Marianne as Orpheus makes the decision of the poet, she chose a memory of Héloise. She goes to the Opera to see her beloved. She states that Héloise has not seen her. I think Héloïse felt her presence, but she did not look around, she makes a lover's decision.To understand the beauty of that movie, you need to watch it. It might be boring film in the beginning, but it shows how real is it. Beautiful scenes, shots. I loved the landscape of the sea. The best part of it is also how art connects with the whole plot, story. There is no background soundtrack. The music becomes an important part of the story. Speaking about melodies and painting, two main characters are in fact speaking about themself. Héloise asks Marianne when she knows that she finished the painting, Marianne answers it and the same talks about their relation. There are many details that makes that movie even more beautiful."
8,JohnDeSando,N/A,N/A,It's a beauty speaking to all lovers.,"""When you asked if I had known love. I could tell the answer was yes. And that it was now. ""Marianne (Noemie Merlant)No art form has struggled more to get the depiction of love just right than film. Portrait of a Lady on Fire gets it almost perfect, and it's Sapphic! All you modest types don't need to worry-writer director Celine Siamma stresses the longing and the dance of love much more than its physicality. Two young women spend most of this beautiful romance just getting to the first dance, and the journey is as exciting and anguishing as it was for us in those early years of exploring.Late 18th century Marianne has been hired to paint young Heloise (Adele Haenel) for her wedding portrait. Not that you can't guess what is going to happen while the first portrait is being painted, but the film languishes long and deep on the glances between these two potential lovers. Those gazes encapsulate the truth of their affections and the high-mindedness of their intentions.Perhaps the business of painting lends the ethereal quality to their love, which is born of the imagination and fleetingly put on canvas forever. It's just that the slow, loving pace of the camera and the conceit lend a mystery (Will they connect?) and a sweetness (how transforming love can be from a scowl to a smile).The cinematography, especially of the rugged cliffs and the sea, is well-aligned with the power and danger of their tender love. Not even mother's (Valeira Golino) affection for her remote daughter pales next to the burgeoning passion of the leads.Portrait of a Lady on Fire fiercely speaks to the fire, conventional or not, that can burn in all of us. Leave it to film to bring out the love in our hearts.""To love pure and chaste from afar."" Man of La Mancha"
9,aheaven2005,N/A,7,Work or Art,"There's a lot of good things to say about the movie. As the drawings and paintings in the film, this one is a great work of art. It draws a beautiful love story between two characters, forbidden by the time it happens in. There's just a little something I feel was missing throughout. A bit more tension, a little bit more energy."
10,grab-it-gee,N/A,10,Review from a Lady on Fire,10/10Review from a Lady on FireSpoiler
