id,author,date,user_rating,review_title,review_text
1,eveflower1970,N/A,9,Beautifully Twisted,"Two years before Hitchcock's legendary horror movie ""Psycho"" (1960) hit the theaters, our Alfred stunned audiences with another masterpiece. Perhaps not as dark, cruel and shoking as ""Psycho"" (1960) or ""The Birds"" (1963), ""Vertigo"" (1958) still manages to be called a timeless classic.First of all, Scottie's condition allowed the use of an entirely new camera technique. ""The Dolly Zoom"" is one of cinematography's most impressive camera tricks. Years before Steven Spielberg used it in ""Jaws"" (1975), Irmin Roberts was the first cameraman to ever use this technique, in a Hitchcock film.This movie tells the story of Scottie, a retired cop who's asked to investigate the case of his friend's wife, which seems to be possesed by the spirit of a dead young woman who committed suicide.As the chilling story goes on, several moments of suspense accompanied by chilling musical scores are happening. If you're not a fan of it, you can still enjoy the superb settings throughout the movie, and as well the beautifuly filmed shots. These elements alone are a pure work of art in my opinion.Because it's a 50's film, you will encounter extravagant dialogue between the characters, that still manages to look natural. It's not over the top forced as you may see in other films of the era.Toward the end of the movie, I appreciated the interesting depiction of madness that Alfred creates throughout dreams and illusions that our leading man deals with.
The beautiful lighting used in the last half an hour of the movie is also outstanding enough to be mentioned.
And, without spoiling anything, I'd like to mention how from my perspective, the leading man portrayed throughout the movie as a tragic hero, becomes an antagonist.Definetly an unpredictable and stylish classic you don't want to miss."
2,planktonrules,N/A,9,Creepy and engaging.,"It's rather strange that this film was a box office flop, as it's one of Alfred Hitchcock's better movies. The only problem with ""Vertigo"" is that in order to really enjoy it, you need to turn off your brain and just accept the movie. If you think the plot out TOO MUCH, you'll find yourself asking too many questions and not just enjoying the film...like my oldest daughter did.The film is the story of a somewhat creepy ex-cop (James Stewart). When the film begins, he's emotionally scarred in an accident-an accident that leaves him with a HUGE case of psychologically-based vertigo. He decides to quit the job and is soon approached by an old friend--who wants to hire him to follow his emotionally disturbed wife. What happens next is very weird--and later becomes really creepy. I could say A LOT more but think it's best you just see the film--it has quite a few twists and turns that are bound to catch you by surprise.Overall, a wonderfully original film. The only deficit, for some, is that although Stewart was a wonderful actor, he was too old for this role. Still, I could look past this and enjoyed it immensely."
3,jwa007,N/A,7,"A valiant, but flawed effort by The Master (Possible Spoilers)","7/10A valiant, but flawed effort by The Master (Possible Spoilers)Spoiler"
4,slabihoud,N/A,10,Let there be color!,10/10Let there be color!Spoiler
5,yocarlosvarelapr,N/A,10,A Classic is a Classic,"There are no accidents here. Next year, in a few weeks, Vertigo will be 60 years old and it will celebrate it on top of the list of The Greatest Films Ever Made overtaking Citizen Kane and many other masterpieces. Why? Maybe when a filmmaker of Hitchcock's greatness taps into his own unconscious and reveals himself. By now we know enough about Hitchcock the man to know he was obsessed in finding that woman who'll look and behave just the way he wants and once he find them, they are destroyed to then embark on a quest to replace or duplicate her. Vera Miles was suppose to be the object of James Stewart's obsession and she opted for motherhood instead. Kim Novak replaced her and her coldness and detachment worked beautifully here. Barbara Bel Geddes the real woman who loves him he doesn't even notice, his focus is in the impossible.The magic touch in Vertigo is truly Bernard Herrmann. Try to see Vertigo without the score. No, don't. This classic is a marriage of images and music. A thriller with an uncomfortable truth at its very center. A personal truth from its filmmaker. I don't know if Vertigo will still be the number 1 in the list a hundred years from now, I will never know but I suspect that it will always be among the top."
6,james.king@optusnet.com.au,N/A,10,A Standard Rave,"Starting in 1958, Alfred Hitchcock directed a remarkable sequence of films in a row, each of them a classic; Vertigo (1958), North by Northwest (1959), Psycho (1960) and The Birds (1963). Never has a director made four such genuinely great movies in such a short space of time, either before or since.The pick of this high standard bunch is undoubtedly Vertigo. From the opening titles, with their circling spiral imagery, to the dramatic final scene this is a movie that takes you to a different time and place. Specifically, to a San Francisco of the past; full of deserted parks, discrete rooming houses, oddly menacing art galleries and florists where the customers enter and exit through the back door. Through this landscape wanders Jimmy Stewart, towering in the lead roll as a former detective recently retired after a bungled arrest leaves him with chronic vertigo. Plot machinations lead him to the alluring Kim Novak (one of Hitchcock's famous ""blondes""), the young wife of a friend who has started behaving rather oddly.""To reveal more,"" as Leonard Maltin wrote, ""would be unthinkable.""While the performances of Novak and Stewart are memorable, the movie is really set apart by the intelligent script and the stylistic touches provided by the director. Hitchcock is in his very best form creating hypnotic scenes and a general sense of unease and dread in even the most banal of situations. He is aided in this by the wonderful score of Bernard Herrman. A particular favourite of mine is the extended (largely silent) segment where Stewart follows Novak for the first time. Nothing much happens, but the atmosphere of these scenes is enough to keep you on the edge of your seat!One of the all-time greats. They definitely don't make them like this anymore."
7,Snow Leopard,N/A,N/A,Distinctive & Unforgettable Masterpiece,"One of the many things that made Hitchcock such a great director is that he did not just stick to the same formula time after time; all of his best movies have their own unique feel and characteristics.  ""Vertigo"" is particularly distinctive, both as a complex story filled with suspense, and as a fascinating study in psychological tension.  While it lacks the humor of some of Hitchcock's other masterpieces, and sometimes moves rather slowly, it is unforgettable, and a great achievement by the director and his cast.If you have never seen it, you will enjoy it more if you do not know too much about the plot, although the actual story is somewhat secondary to the ways that the characters are tested and their weaknesses exposed by the various events.  Hitchcock uses a complicated story, interesting characters, lavish visual detail, and deliberate pacing, plus a fine musical score by the incomparable Bernard Hermann, to produce a mysterious, almost unearthly, atmosphere.  The tension rarely lets up, and the viewer is caught up completely in it, at times almost to the point of discomfort.  It's the kind of film that repays careful attention, as almost every moment is filled with significant detail.There are also some great acting performances.  Jimmy Stewart is outstanding in a role far different from his usual screen persona.  He enables the viewer to sympathize completely with him, even as we cringe at many of his character's actions and decisions.  Kim Novak is completely convincing in a difficult dual role, and the movie would not have been as compelling without her fine performance.  The rest of the cast all have much smaller roles, but are all quite good too, especially Barbara Bel Geddes as Scottie's (Stewart's) old friend, who provides important insight into Scottie's character.""Vertigo"" is a classic by any standard.  It's a must-see that remains just as impressive with each viewing."
8,filipemanuelneto,N/A,10,One of the most surprising films I've seen.,"Scottie Ferguson is a police officer, retired because of fear of heights. His life changes when he accepts to watch a woman at the request of her husband, who suspects that his wife has been visited by a ghost. Directed by Alfred Hitchcock, has script Alec Coppel and Samuel A. Taylor, with the participation of James Stewart and Kim Novak.This film is considered by experts one of the best films ever made. I never understood why but, nevertheless, is one of Hitchcock's films that I most like to see. The script is very good, mixing love, obsession, loyalty, madness and mystery in an irresistible recipe that takes the seal of quality of one of the most brilliant masters of suspense in cinema. The ending is baffling. Technically impeccable, this film has an excellent picture, sound effects and a soundtrack where the emphasis is given to the opening theme that, in all fairness, became one of the most famous of Bernard Herrmann. The performance of the actors also deserves congratulations. Stewart shows why Hitchcock was so fond of working with him and Novak can perfectly be, at the same time, the damsel in distress and the femme fatale, who leads men to act without thinking.Essential for all Hitchcock fans, this film is a must-see for any lover of suspense and mystery. It's a film that can be seen by teenage audiences, despite having some more dramatic scenes, and probably will please the majority of audiences."
9,Reviewer,N/A,10,Did everyone notice the second plot twist!!!?????,10/10Did everyone notice the second plot twist!!!?????Spoiler
10,hitchcockthelegend,N/A,10,You're not lost. Mother's here.,"John ""Scottie"" Ferguson is a San Francisco cop who decides to quit the service after his acrophobia results in him being unable to save the life of a colleague. Whilst taking it easy he gets a call from an old school friend, Gavin Elster, asking him if he wouldn't mind doing a little bit of detective work for him. The job is simply to tail his wife because she's obsessed with an ancestress who committed suicide, and the wife, Madeline, is showing signs of herself being suicidal. Ferguson tails her diligently and as the tail progresses, Ferguson himself starts to become ever obsessed about the demur blonde Madeline. As the story twists and turns, Ferguson's obsession will have far reaching consequences for both parties...Vertigo is Alfred Hitchcock's most discussed, dissected and critically reappraised film, based on a novel by Pierre Boileau called D'Entre Les Morts, (also writer of Diabolique), Vertigo was not well liked on its release and unable to be viewed for some time due to copyright, the film was restored from a destroyed negative into a glorious 70mm print, and now in all its glory it can be seen as one of the greatest films to have ever been made. What is most striking about Vertigo, outside of Hitchcock baring his innermost that is, is that its plot on the surface is simplicity personified, but delving deeper, and repeat viewings are a necessity, its apparent that Vertigo is a chilling force of cinema, taking great delight in gnawing away at your perceptions, perhaps even your own capabilities as a human being.Very much a film of two great halves, Vertigo first seems intent on being an almost ghost story like mystery. Once the prologue has introduced us to Ferguson's fear of heights, we then enter an almost dream like sequence of events as Ferguson tails the troubled Madeline, the suggestion of reincarnation bleakly leading to death hangs heavy as Hitchcock pulls his atmospheric strings. Then the film shifts into dark territory as obsessions and nods to Dante's Inferno and feverish dreams take control, Hitchcock, as we have come to learn over the years, lays out his soul for us the audience to partake in, the uneasy traits sitting side by side with fascination of the story. All of which is leading us to a spine tingling finale that is as hauntingly memorable as it is shocking, the end to our own dizzying journey that Alfred and his team have taken us on.Technically the film is magnificent, the opening credits from Saul Bass brilliantly prep us for what is about to unfold, while Bernard Herrmann's score is as good as anything he ever did, unnerving one minute, swirlingly romantic the next, a truly incredible score. Hitchcock himself is firing from the top draw, introducing us to the brilliant zoom-forward-track-back camera technique to induce the feeling of Vertigo itself, with that merely a component of two hours of gorgeous texture lined with disturbing little peccadilloes. The two leads are arguably doing their respective career best work, James Stewart as Scottie Ferguson goes real deep to play it out with an edgy believability that decries his aw-shucks trademark of years since past. Kim Novak as Madeline is perhaps the quintessential Hitchcock blonde, perfect with the duality aspects of the role and playing off Stewart's ever creepy descent with seamlessly adroit skill. It however should be noted that Hitchcock and his loyal subjects had to work hard to get Novak right for the role, but the result proves that Novak had ability that sadly wasn't harnessed on too many other occasions.Vertigo is a film that I myself wasn't too taken with on my first viewing, it's only during revisits that the piece has come to grab me by the soul and refuse to let go, it not only holds up on revisits, it also gets better with each subsequent viewing, it is simply a film that demands to be seen as many times as possible. Not only one of the greatest American films ever made, one of the greatest films ever made...period, so invest your soul in it, just the way that Hitchcock himself so clearly did. 10/10"
